Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS
-1457.322265625,1279.196533203125,1653.0,-1323.1121826171875,956.2115478515625,1653.0,0.0,0.0003000000142492354,1653.0,3.7578296661376953,3.7578296661376953,0.19574129581451416,0.19574129581451416,-3.8978333473205566,3.2012298107147217,0.6173076629638672,2.221129894256592,0.3560924530029297,3.200667381286621,516.4548950195312
-1200.672119140625,1102.17236328125,1653.0,-960.3360595703125,713.9663696289062,1653.0,1.0,0.0003000000142492354,3306.0,5.55787467956543,1.8000450134277344,0.22207936644554138,0.02633807063102722,-5.860278129577637,6.403648376464844,0.6081352233886719,2.2400641441345215,0.33864903450012207,3.193253993988037,517.65380859375
-962.6531372070312,847.516845703125,1653.0,-876.221435546875,760.1010131835938,1653.0,2.0,0.0003000000142492354,4959.0,6.747712135314941,1.1898374557495117,0.26999765634536743,0.04791828989982605,-7.189856052398682,9.582658767700195,0.5903048515319824,2.252061367034912,0.3272430896759033,3.175720453262329,520.5119018554688
-957.8800048828125,909.4080810546875,1653.0,-839.7293090820312,759.40673828125,1653.0,3.0,0.0003000000142492354,6612.0,7.543190956115723,0.7954788208007812,0.30797258019447327,0.037974923849105835,-7.955084800720215,12.777435302734375,0.589895486831665,2.2620089054107666,0.33353662490844727,3.1916778087615967,517.9094848632812
-861.8515625,774.7141723632812,1653.0,-743.307861328125,634.5792236328125,1653.0,4.0,0.0003000000142492354,8265.0,8.555377960205078,1.0121870040893555,0.32637056708335876,0.018397986888885498,-9.01921558380127,15.974143028259277,0.5881006717681885,2.2698988914489746,0.3294103145599365,3.1936469078063965,517.5901489257812
-802.1552734375,690.7905883789062,1653.0,-674.38232421875,557.2846069335938,1653.0,5.0,0.0003000000142492354,9918.0,9.450480461120605,0.8951025009155273,0.3252405524253845,-0.0011300146579742432,-9.827330589294434,19.171123504638672,0.5888867378234863,2.26992130279541,0.32846498489379883,3.193603038787842,517.5972900390625
-770.3797607421875,650.75830078125,1653.0,-636.4892578125,515.3246459960938,1653.0,6.0,0.0003000000142492354,11571.0,10.1265230178833,0.6760425567626953,0.2855496406555176,-0.03969091176986694,-10.454183578491211,22.364439010620117,0.5913171768188477,2.2623937129974365,0.3303709030151367,3.190213203430176,518.147216796875
-735.8740844726562,605.1919555664062,1653.0,-601.3831176757812,471.8837585449219,1653.0,7.0,0.0003000000142492354,13224.0,11.028068542480469,0.901545524597168,0.28698867559432983,0.0014390349388122559,-11.332950592041016,25.573368072509766,0.5933060646057129,2.2780070304870605,0.3282644748687744,3.205854892730713,515.6192016601562
-703.8053588867188,561.708740234375,1653.0,-569.4566650390625,433.4805908203125,1653.0,8.0,0.0003000000142492354,14877.0,11.733077049255371,0.7050085067749023,0.3030371367931366,0.016048461198806763,-12.046231269836426,28.749351501464844,0.5853939056396484,2.2569525241851807,0.324542760848999,3.1729190349578857,520.971435546875
-668.5037841796875,518.8021240234375,1653.0,-539.8335571289062,396.21697998046875,1653.0,9.0,0.0003000000142492354,16530.0,12.447187423706055,0.7141103744506836,0.30993083119392395,0.0068936944007873535,-12.754019737243652,31.977453231811523,0.5891568660736084,2.284252166748047,0.3452298641204834,3.224815607070923,512.5874633789062
-638.9600830078125,483.11114501953125,1653.0,-512.0597534179688,364.4718933105469,1653.0,10.0,0.0003000000142492354,18183.0,13.11901569366455,0.6718282699584961,0.3037554919719696,-0.006175339221954346,-13.438752174377441,35.17921447753906,0.5885965824127197,2.275933265686035,0.327800989151001,3.198452949523926,516.8123779296875
-620.5418090820312,460.8202819824219,1653.0,-491.5848083496094,340.5835876464844,1653.0,11.0,0.0003000000142492354,19836.0,13.71370792388916,0.5946922302246094,0.3089487850666046,0.00519329309463501,-14.017252922058105,38.43566131591797,0.5966751575469971,2.3145599365234375,0.3298368453979492,3.2473537921905518,509.0298767089844
-603.7601318359375,438.7084655761719,1653.0,-471.30743408203125,319.4985656738281,1653.0,12.0,0.0003000000142492354,21489.0,14.331331253051758,0.6176233291625977,0.3050146698951721,-0.003934115171432495,-14.641677856445312,41.628990173339844,0.587155818939209,2.270284414291382,0.3267097473144531,3.190277576446533,518.1367797851562
-587.95556640625,417.08685302734375,1653.0,-454.9659729003906,301.211669921875,1653.0,13.0,0.0003000000142492354,23142.0,15.015283584594727,0.6839523315429688,0.29324057698249817,-0.01177409291267395,-15.307198524475098,44.84028625488281,0.5892956256866455,2.2853453159332275,0.32743120193481445,3.208285093307495,515.2285766601562
-570.5169677734375,396.9190673828125,1653.0,-444.8583068847656,284.8028564453125,1653.0,14.0,0.0003000000142492354,24795.0,15.589848518371582,0.5745649337768555,0.28683245182037354,-0.006408125162124634,-15.863673210144043,48.03121566772461,0.5860195159912109,2.2695510387420654,0.3261117935180664,3.1879396438598633,518.5167846679688
-553.9055786132812,378.79132080078125,1653.0,-438.1533508300781,271.4344482421875,1653.0,15.0,0.0003000000142492354,26448.0,16.253328323364258,0.6634798049926758,0.28991276025772095,0.003080308437347412,-16.52286720275879,51.2360725402832,0.5876250267028809,2.2826600074768066,0.32524895668029785,3.2018074989318848,516.2709350585938
