Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha,Loss/alpha_loss,Metrics/LagrangeMultiplier
-854.6072387695312,1044.319580078125,1653.0,-569.8744506835938,780.5069580078125,1653.0,0.0,0.0003000000142492354,1653.0,-7.590632915496826,-7.590632915496826,1.1047369241714478,1.1047369241714478,4.720823287963867,0.6103192567825317,0.6103192567825317,-0.14645123481750488,5.572309494018555,0.9160382747650146,4.222315788269043,0.4261746406555176,5.572202205657959,296.651123046875,0.8853170871734619,-1.039659857749939,0.0009999999310821295
-864.95654296875,1077.50927734375,1653.0,-507.0933837890625,773.7735595703125,1653.0,1.0,0.0003000000142492354,3306.0,-13.227866172790527,-5.637233257293701,0.3197810649871826,-0.7849558591842651,10.971380233764648,0.30835503339767456,-0.3019642233848572,-0.83356773853302,11.190736770629883,0.9208455085754395,4.261970520019531,0.4240396022796631,5.614525318145752,294.4149169921875,0.6908785700798035,-3.1127045154571533,0.0009999999310821295
-848.996826171875,1102.7337646484375,1653.0,-552.8388671875,1005.6853637695312,1653.0,2.0,0.0003000000142492354,4959.0,-17.66350746154785,-4.435641288757324,0.2886486053466797,-0.03113245964050293,16.063684463500977,0.4511219561100006,0.14276692271232605,-1.8386552333831787,16.940258026123047,0.9106731414794922,4.374971389770508,0.4514493942260742,5.745364665985107,287.7102355957031,0.5392483472824097,-5.181638240814209,0.00926993042230606
-831.6795654296875,1093.4776611328125,1653.0,-581.3135986328125,1124.68505859375,1653.0,3.0,0.0003000000142492354,6612.0,-20.5037899017334,-2.840282440185547,0.30192020535469055,0.013271600008010864,19.620492935180664,0.7120367288589478,0.26091477274894714,-2.554945468902588,22.69392204284668,0.9103984832763672,4.386009216308594,0.44533371925354004,5.750116348266602,287.47247314453125,0.4209641218185425,-7.233019828796387,0.025908248499035835
-824.0505981445312,1094.793701171875,1653.0,-580.2052001953125,1142.5673828125,1653.0,4.0,0.0003000000142492354,8265.0,-21.977575302124023,-1.473785400390625,0.31794604659080505,0.016025841236114502,21.726091384887695,1.0776084661483765,0.3655717372894287,-3.2601094245910645,28.45722007751465,0.9143450260162354,4.396210670471191,0.44098830223083496,5.759771347045898,286.9905700683594,0.328739196062088,-9.257787704467773,0.04247467964887619
-804.295166015625,1065.8369140625,1653.0,-571.7569580078125,1114.98974609375,1653.0,5.0,0.0003000000142492354,9918.0,-22.584444046020508,-0.6068687438964844,0.356704443693161,0.03875839710235596,22.88332748413086,1.6410354375839233,0.5634269714355469,-3.7902915477752686,34.257747650146484,0.9243941307067871,4.428069114685059,0.4362063407897949,5.796910285949707,285.15191650390625,0.25685635209083557,-11.225407600402832,0.058992329984903336
-788.60009765625,1040.5628662109375,1653.0,-530.5258178710938,1018.3720703125,1653.0,6.0,0.0003000000142492354,11571.0,-22.547555923461914,0.03688812255859375,0.389657199382782,0.03295275568962097,23.215635299682617,2.433403253555298,0.7923678159713745,-5.022482872009277,39.972137451171875,0.9037764072418213,4.370603561401367,0.4283270835876465,5.710871696472168,289.4479675292969,0.2009447067975998,-13.028129577636719,0.07538856565952301
-759.5528564453125,988.431640625,1653.0,-515.2662963867188,967.6759033203125,1653.0,7.0,0.0003000000142492354,13224.0,-22.259469985961914,0.2880859375,0.43020209670066833,0.04054489731788635,23.130521774291992,3.6177144050598145,1.1843111515045166,-6.816566467285156,45.74310302734375,0.9079809188842773,4.435611248016357,0.4148557186126709,5.766973495483398,286.6321716308594,0.15754136443138123,-14.65860366821289,0.09169134497642517
-723.8059692382812,930.2449951171875,1653.0,-505.4841003417969,978.9482421875,1653.0,8.0,0.0003000000142492354,14877.0,-21.854719161987305,0.4047508239746094,0.49736765027046204,0.0671655535697937,22.70086669921875,5.481002330780029,1.8632879257202148,-9.8141508102417,51.472564697265625,0.8993818759918213,4.40427303314209,0.4140052795410156,5.725857257843018,288.6903991699219,0.12369098514318466,-16.1579532623291,0.10784687846899033
-692.7877807617188,875.1800537109375,1653.0,-495.68365478515625,974.9395751953125,1653.0,9.0,0.0003000000142492354,16530.0,-21.341773986816406,0.5129451751708984,0.5106964111328125,0.013328760862350464,21.90972137451172,6.607578277587891,1.1265759468078613,-13.635520935058594,57.205657958984375,0.8969409465789795,4.413876533508301,0.4104435443878174,5.729567527770996,288.5034484863281,0.0972537249326706,-17.434404373168945,0.12384167313575745
-666.8458862304688,820.284912109375,1653.0,-486.85498046875,963.0053100585938,1653.0,10.0,0.0003000000142492354,18183.0,-21.025588989257812,0.31618499755859375,0.47023922204971313,-0.040457189083099365,21.179895401000977,6.547897815704346,-0.05968046188354492,-17.50389289855957,62.96550750732422,0.8993098735809326,4.4222307205200195,0.42642736434936523,5.7562336921691895,287.1669616699219,0.07660599052906036,-18.55838966369629,0.1397719830274582
-639.75048828125,766.8849487304688,1653.0,-479.1131896972656,932.9041137695312,1653.0,11.0,0.0003000000142492354,19836.0,-20.67324447631836,0.3523445129394531,0.3812907934188843,-0.08894842863082886,20.136627197265625,5.276806831359863,-1.2710909843444824,-22.225948333740234,68.77368927001953,0.9038918018341064,4.480582237243652,0.4118051528930664,5.804525852203369,284.77783203125,0.06039737910032272,-19.363523483276367,0.15566886961460114
-616.5804443359375,714.5863647460938,1653.0,-473.96600341796875,911.6207275390625,1653.0,12.0,0.0003000000142492354,21489.0,-20.46324348449707,0.21000099182128906,0.28033924102783203,-0.10095155239105225,19.055091857910156,3.6291770935058594,-1.647629737854004,-27.037349700927734,74.54757690429688,0.8986461162567139,4.444867134094238,0.41841578483581543,5.770355224609375,286.46417236328125,0.04779146984219551,-19.863723754882812,0.1715339720249176
-598.0587158203125,668.6392822265625,1653.0,-468.884033203125,897.3096313476562,1653.0,13.0,0.0003000000142492354,23142.0,-20.37218475341797,0.09105873107910156,0.23502959311008453,-0.0453096479177475,17.930377960205078,3.02325439453125,-0.6059226989746094,-31.941328048706055,80.26956939697266,0.890056848526001,4.405786514282227,0.41422367095947266,5.718367576599121,289.06854248046875,0.037935443222522736,-19.700681686401367,0.1873674839735031
-577.7489624023438,626.4268798828125,1653.0,-468.0086364746094,896.7930908203125,1653.0,14.0,0.0003000000142492354,24795.0,-20.254169464111328,0.11801528930664062,0.21908822655677795,-0.01594136655330658,16.708160400390625,2.4601430892944336,-0.5631113052368164,-36.47372055053711,85.98858642578125,0.8867383003234863,4.407066345214844,0.4134712219238281,5.715426445007324,289.21728515625,0.03031216375529766,-18.847761154174805,0.20320451259613037
-559.5997924804688,589.2809448242188,1653.0,-463.6521911621094,867.7933349609375,1653.0,15.0,0.0003000000142492354,26448.0,-20.26565170288086,-0.01148223876953125,0.20533537864685059,-0.013752847909927368,15.524248123168945,1.529783844947815,-0.9303592443466187,-40.7149772644043,91.76693725585938,0.8938965797424316,4.460107803344727,0.41237831115722656,5.7747802734375,286.2446594238281,0.024398695677518845,-17.91666030883789,0.2190614938735962
-543.150390625,556.972900390625,1653.0,-454.3663024902344,821.0491943359375,1653.0,16.0,0.0003000000142492354,28101.0,-20.384872436523438,-0.11922073364257812,0.21318520605564117,0.007849827408790588,14.480280876159668,1.0454767942428589,-0.48430705070495605,-44.38919448852539,97.55451965332031,0.8979940414428711,4.469141006469727,0.4085371494293213,5.784028053283691,285.7870178222656,0.019612714648246765,-17.496788024902344,0.23494736850261688
-529.0339965820312,529.793701171875,1653.0,-445.6323547363281,778.8887329101562,1653.0,17.0,0.0003000000142492354,29754.0,-20.53940200805664,-0.15452957153320312,0.21316105127334595,-2.415478229522705e-05,13.537833213806152,0.7157297730445862,-0.3297470211982727,-47.495582580566406,103.25707244873047,0.8854811191558838,4.3869500160217285,0.4185020923614502,5.699052810668945,290.0482177734375,0.015701524913311005,-17.61004066467285,0.25087594985961914
-516.7488403320312,505.71673583984375,1653.0,-438.5317687988281,741.9450073242188,1653.0,18.0,0.0003000000142492354,31407.0,-20.67000961303711,-0.13060760498046875,0.21460185945034027,0.0014408081769943237,12.563118934631348,0.5594074726104736,-0.15632230043411255,-50.22999954223633,108.9979248046875,0.890894889831543,4.426658630371094,0.4114210605621338,5.737296104431152,288.1148376464844,0.0125429667532444,-16.74424171447754,0.26686087250709534
-503.3180236816406,482.44970703125,1653.0,-427.3631286621094,705.9249267578125,1653.0,19.0,0.0003000000142492354,33060.0,-20.845706939697266,-0.17569732666015625,0.20730537176132202,-0.0072964876890182495,11.59338092803955,0.4696480333805084,-0.08975943922996521,-52.754669189453125,114.75511169433594,0.8906769752502441,4.438724040985107,0.4158663749694824,5.753514289855957,287.30267333984375,0.010065920650959015,-15.92502212524414,0.2828947901725769
-491.79864501953125,461.15435791015625,1653.0,-415.6959533691406,672.4523315429688,1653.0,20.0,0.0003000000142492354,34713.0,-21.079124450683594,-0.23341751098632812,0.19780024886131287,-0.009505122900009155,10.688408851623535,0.5022750496864319,0.03262701630592346,-55.01921081542969,120.5186538696289,0.892366886138916,4.447431564331055,0.41158437728881836,5.759627819061279,286.99774169921875,0.008335798978805542,-10.43447494506836,0.298946738243103
-479.8671875,440.41534423828125,1653.0,-405.1128234863281,642.022705078125,1653.0,21.0,0.0003000000142492354,36366.0,-21.18631362915039,-0.10718917846679688,0.20489346981048584,0.007093220949172974,9.607826232910156,0.4801015853881836,-0.02217346429824829,-57.22575378417969,126.23165130615234,0.8860383033752441,4.405975341796875,0.40846991539001465,5.709092140197754,289.5381774902344,0.006964155472815037,-11.330754280090332,0.3150109350681305
