Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha
-1025.525634765625,825.544921875,1653.0,-725.83447265625,1008.3200073242188,1653.0,0.0,0.0003000000142492354,1653.0,-0.395585834980011,-0.395585834980011,0.15742215514183044,0.15742215514183044,-0.252794474363327,3.6613683700561523,0.6251411437988281,2.615170955657959,0.41464734077453613,3.6607701778411865,451.5443420410156,0.19999997317790985
-853.8692016601562,672.1079711914062,1653.0,-666.8720703125,895.0980834960938,1653.0,1.0,0.0003000000142492354,3306.0,-0.736811637878418,-0.341225802898407,0.08834310621023178,-0.06907904893159866,0.0757853165268898,7.33155632019043,0.6224241256713867,2.624356508255005,0.4141099452972412,3.666896343231201,450.78997802734375,0.19999998807907104
-749.306396484375,569.2630615234375,1653.0,-636.4241333007812,824.7060546875,1653.0,2.0,0.0003000000142492354,4959.0,-1.3564056158065796,-0.6195939779281616,0.0871145948767662,-0.0012285113334655762,0.7160947918891907,10.993694305419922,0.6162681579589844,2.6217851638793945,0.414931058883667,3.658980131149292,451.76531982421875,0.19999997317790985
-701.916259765625,506.3857421875,1653.0,-606.1857299804688,769.0523681640625,1653.0,3.0,0.0003000000142492354,6612.0,-2.1526377201080322,-0.7962321043014526,0.08944886922836304,0.0023342743515968323,1.5356605052947998,14.663461685180664,0.6153573989868164,2.6294515132904053,0.4158480167388916,3.6666054725646973,450.8257751464844,0.19999998807907104
-651.4913940429688,450.55462646484375,1653.0,-603.0521240234375,760.3468627929688,1653.0,4.0,0.0003000000142492354,8265.0,-3.029294490814209,-0.8766567707061768,0.09398891031742096,0.004540041089057922,2.4247446060180664,18.32208251953125,0.6135711669921875,2.623046875,0.4129621982574463,3.655444622039795,452.20220947265625,0.19999997317790985
-627.4328002929688,422.9384460449219,1653.0,-599.3261108398438,754.869384765625,1653.0,5.0,0.0003000000142492354,9918.0,-3.8359434604644775,-0.8066489696502686,0.09958267956972122,0.0055937692523002625,3.2465946674346924,21.98828125,0.6146807670593262,2.6276893615722656,0.41493821144104004,3.663393497467041,451.22100830078125,0.19999998807907104
-599.2132568359375,388.5630798339844,1653.0,-598.0951538085938,754.0459594726562,1653.0,6.0,0.0003000000142492354,11571.0,-4.706279277801514,-0.8703358173370361,0.10460150986909866,0.005018830299377441,4.122206211090088,25.68243980407715,0.6197249889373779,2.654236316680908,0.41124463081359863,3.691368341445923,447.80145263671875,0.19999997317790985
-584.4456176757812,367.7883605957031,1653.0,-599.4527587890625,756.8524780273438,1653.0,7.0,0.0003000000142492354,13224.0,-5.547804355621338,-0.8415250778198242,0.11170975118875504,0.007108241319656372,4.968136310577393,29.371795654296875,0.6167428493499756,2.652130603790283,0.4114553928375244,3.6865384578704834,448.38812255859375,0.19999998807907104
-565.5294189453125,348.04437255859375,1653.0,-596.6023559570312,751.373779296875,1653.0,8.0,0.0003000000142492354,14877.0,-6.468228816986084,-0.9204244613647461,0.11964143067598343,0.007931679487228394,5.897536754608154,33.03741455078125,0.6137874126434326,2.632552146911621,0.4104189872741699,3.6628546714782715,451.2873840332031,0.19999997317790985
-551.9931030273438,337.33502197265625,1653.0,-596.3547973632812,748.9194946289062,1653.0,9.0,0.0003000000142492354,16530.0,-7.385778903961182,-0.9175500869750977,0.13055646419525146,0.010915033519268036,6.823581695556641,36.70048141479492,0.6145408153533936,2.629605531692505,0.41011667251586914,3.6602911949157715,451.6034240722656,0.19999998807907104
