Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS
-1261.3223876953125,803.497314453125,1653.0,-1047.8753662109375,767.6072387695312,1653.0,0.0,0.0003000000142492354,1653.0,2.0892233848571777,2.0892233848571777,0.16883894801139832,0.16883894801139832,-2.2539103031158447,3.164891242980957,0.5885303020477295,2.233964443206787,0.3363783359527588,3.164780378341675,522.3111572265625
-1001.9577026367188,615.4166870117188,1653.0,-749.369873046875,536.0545043945312,1653.0,1.0,0.0003000000142492354,3306.0,3.397521734237671,1.3082983493804932,0.2333569973707199,0.0645180493593216,-3.677710771560669,6.327426433563232,0.5787515640258789,2.2575440406799316,0.3169064521789551,3.159214973449707,523.2313232421875
-820.47607421875,494.8974914550781,1653.0,-597.9228515625,416.6819152832031,1653.0,2.0,0.0003000000142492354,4959.0,4.316196918487549,0.9186751842498779,0.18418070673942566,-0.04917629063129425,-4.6533284187316895,9.482571601867676,0.569786548614502,2.255507230758667,0.3207366466522217,3.151883602142334,524.4483642578125
-678.80908203125,383.3631286621094,1653.0,-503.4831237792969,334.1021728515625,1653.0,3.0,0.0003000000142492354,6612.0,5.189963340759277,0.8737664222717285,0.1695108711719513,-0.014669835567474365,-5.509520530700684,12.655096054077148,0.574143648147583,2.2688193321228027,0.3202197551727295,3.169250249862671,521.5745239257812
-696.5560302734375,456.6371154785156,1653.0,-560.2881469726562,403.0668029785156,1653.0,4.0,0.0003000000142492354,8265.0,5.8261566162109375,0.6361932754516602,0.1937185376882553,0.024207666516304016,-6.402691841125488,15.844306945800781,0.586406946182251,2.255047559738159,0.3382298946380615,3.18593692779541,518.8427124023438
-755.211181640625,548.2886352539062,1653.0,-524.699951171875,369.423583984375,1653.0,5.0,0.0003000000142492354,9918.0,7.2320404052734375,1.4058837890625,0.25503984093666077,0.06132130324840546,-7.633633136749268,18.999156951904297,0.5754203796386719,2.2475337982177734,0.3228449821472168,3.151780843734741,524.4654541015625
-738.34765625,540.0323486328125,1653.0,-493.6672058105469,339.3685607910156,1653.0,6.0,0.0003000000142492354,11571.0,8.247072219848633,1.0150318145751953,0.2500516474246979,-0.004988193511962891,-8.603389739990234,22.186939239501953,0.5771968364715576,2.2797768115997314,0.32167482376098633,3.1847662925720215,519.0333862304688
-696.2449951171875,498.4029846191406,1653.0,-460.9573974609375,309.990478515625,1653.0,7.0,0.0003000000142492354,13224.0,9.317240715026855,1.0701684951782227,0.2398824393749237,-0.01016920804977417,-9.613920211791992,25.365936279296875,0.5744786262512207,2.2733542919158936,0.3220245838165283,3.1759932041168213,520.4671630859375
-686.5155029296875,496.6500244140625,1653.0,-428.9486083984375,275.8089599609375,1653.0,8.0,0.0003000000142492354,14877.0,10.493194580078125,1.1759538650512695,0.25010451674461365,0.010222077369689941,-10.74710750579834,28.541034698486328,0.5742044448852539,2.2721269130706787,0.3196227550506592,3.172043800354004,521.1151733398438
-707.5111083984375,537.1370239257812,1653.0,-421.24114990234375,267.60833740234375,1653.0,9.0,0.0003000000142492354,16530.0,11.865450859069824,1.3722562789916992,0.26177534461021423,0.011670827865600586,-12.122655868530273,31.734786987304688,0.5782959461212158,2.283282995223999,0.3226969242095947,3.190483331680298,518.1033935546875
-734.6992797851562,582.2019653320312,1653.0,-420.9052734375,267.5461120605469,1653.0,10.0,0.0003000000142492354,18183.0,13.341556549072266,1.4761056900024414,0.2735983431339264,0.011822998523712158,-13.629786491394043,34.89278793334961,0.5750164985656738,2.252486228942871,0.32144761085510254,3.154959201812744,523.9370727539062
-740.14794921875,594.9391479492188,1653.0,-424.7566223144531,272.118896484375,1653.0,11.0,0.0003000000142492354,19836.0,14.796536445617676,1.4549798965454102,0.2802054286003113,0.006607085466384888,-15.037610054016113,38.05167007446289,0.5742313861846924,2.254997730255127,0.32062602043151855,3.1558897495269775,523.7826538085938
-765.1527709960938,639.458251953125,1653.0,-428.2326965332031,277.41082763671875,1653.0,12.0,0.0003000000142492354,21489.0,16.493877410888672,1.697340965270996,0.3023322820663452,0.022126853466033936,-16.722253799438477,41.20986557006836,0.5745830535888672,2.253422737121582,0.32109832763671875,3.1551849842071533,523.8995971679688
-762.2134399414062,638.2640380859375,1653.0,-416.46417236328125,261.2103576660156,1653.0,13.0,0.0003000000142492354,23142.0,18.09113883972168,1.5972614288330078,0.33170321583747864,0.029370933771133423,-18.299678802490234,44.375389099121094,0.5764613151550293,2.2594637870788574,0.32056498527526855,3.1625046730041504,522.68701171875
-750.0341186523438,616.066162109375,1653.0,-420.1829833984375,262.4943542480469,1653.0,14.0,0.0003000000142492354,24795.0,19.34808921813965,1.2569503784179688,0.3707936704158783,0.03909045457839966,-19.601470947265625,47.56121063232422,0.5762617588043213,2.2754759788513184,0.32510876655578613,3.1827962398529053,519.354736328125
-743.4388427734375,598.9454345703125,1653.0,-416.9619140625,261.06298828125,1653.0,15.0,0.0003000000142492354,26448.0,20.488866806030273,1.140777587890625,0.40551215410232544,0.034718483686447144,-20.809505462646484,50.7379264831543,0.5749998092651367,2.2717175483703613,0.3208811283111572,3.1736605167388916,520.8496704101562
-735.94873046875,586.5245971679688,1653.0,-408.0685119628906,252.2062225341797,1653.0,16.0,0.0003000000142492354,28101.0,21.39283561706543,0.9039688110351562,0.3935755789279938,-0.011936575174331665,-21.672435760498047,53.89411163330078,0.5739421844482422,2.2512028217315674,0.3217916488647461,3.1530563831329346,524.2532958984375
-717.5543823242188,559.0618286132812,1653.0,-396.8131408691406,239.30587768554688,1653.0,17.0,0.0003000000142492354,29754.0,22.390796661376953,0.9979610443115234,0.42935046553611755,0.03577488660812378,-22.64461898803711,57.070892333984375,0.5744428634643555,2.271641969680786,0.3214855194091797,3.1737520694732666,520.834716796875
