Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS
-1770.7791748046875,1163.9835205078125,1653.0,-1817.319091796875,1269.1563720703125,1653.0,0.0,0.0003000000142492354,1653.0,2.8071212768554688,2.8071212768554688,0.23412707448005676,0.23412707448005676,-2.8850834369659424,3.7044684886932373,0.7440965175628662,2.473919630050659,0.4796302318572998,3.7043616771698,446.2307434082031
-1834.80712890625,1236.1357421875,1653.0,-1846.99462890625,1302.0504150390625,1653.0,1.0,0.0003000000142492354,3306.0,8.766070365905762,5.958949089050293,0.4372294843196869,0.20310240983963013,-8.808399200439453,7.391785621643066,0.7431771755218506,2.4683663845062256,0.4651978015899658,3.6836869716644287,448.7352294921875
-1868.8675537109375,1285.4166259765625,1653.0,-1857.2802734375,1313.5902099609375,1653.0,2.0,0.0003000000142492354,4959.0,12.499516487121582,3.7334461212158203,0.7813186645507812,0.34408918023109436,-12.48689079284668,11.127213478088379,0.7495377063751221,2.5047669410705566,0.47096705436706543,3.7322440147399902,442.8971252441406
-1861.8311767578125,1277.3555908203125,1653.0,-1864.2001953125,1321.6739501953125,1653.0,3.0,0.0003000000142492354,6612.0,16.85460090637207,4.355084419250488,1.265939474105835,0.4846208095550537,-16.759626388549805,14.71885871887207,0.7110800743103027,2.3923094272613525,0.4784524440765381,3.588408946990967,460.6498718261719
-1846.364501953125,1264.109130859375,1653.0,-1868.5015869140625,1326.65673828125,1653.0,4.0,0.0003000000142492354,8265.0,20.211828231811523,3.357227325439453,1.8046399354934692,0.5387004613876343,-20.086191177368164,18.464561462402344,0.7477009296417236,2.503720283508301,0.48418664932250977,3.742358684539795,441.7000732421875
-1849.8731689453125,1264.5269775390625,1653.0,-1826.07958984375,1289.3238525390625,1653.0,5.0,0.0003000000142492354,9918.0,23.971742630004883,3.7599143981933594,2.503675937652588,0.6990360021591187,-24.152864456176758,22.159957885742188,0.7404208183288574,2.4867072105407715,0.4581930637359619,3.6921255588531494,447.7096252441406
-1801.986328125,1219.6573486328125,1653.0,-1772.279541015625,1237.281982421875,1653.0,6.0,0.0003000000142492354,11571.0,24.437368392944336,0.4656257629394531,2.9189205169677734,0.41524457931518555,-24.63489532470703,25.800090789794922,0.7221376895904541,2.451228380203247,0.45659518241882324,3.6364755630493164,454.56103515625
-1762.6326904296875,1182.8531494140625,1653.0,-1748.62646484375,1211.7659912109375,1653.0,7.0,0.0003000000142492354,13224.0,27.240808486938477,2.8034400939941406,2.665436267852783,-0.25348424911499023,-27.13951873779297,29.450061798095703,0.7219460010528564,2.4804744720458984,0.4309959411621094,3.6398427486419678,454.1405334472656
-1728.20068359375,1153.42822265625,1653.0,-1728.40966796875,1189.1817626953125,1653.0,8.0,0.0003000000142492354,14877.0,30.304916381835938,3.064107894897461,2.817552089691162,0.1521158218383789,-30.230649948120117,33.23622131347656,0.7397911548614502,2.5596542358398438,0.4767611026763916,3.7829532623291016,436.9602355957031
-1699.9935302734375,1130.872802734375,1653.0,-1704.6025390625,1165.0185546875,1653.0,9.0,0.0003000000142492354,16530.0,32.95514678955078,2.6502304077148438,2.960653066635132,0.14310097694396973,-32.88959884643555,36.952056884765625,0.7328355312347412,2.508565902709961,0.4641842842102051,3.7125325202941895,445.24871826171875
-1694.509033203125,1118.19189453125,1653.0,-1691.549560546875,1150.61767578125,1653.0,10.0,0.0003000000142492354,18183.0,35.50799560546875,2.5528488159179688,3.1511623859405518,0.19050931930541992,-35.59329605102539,40.637027740478516,0.7289748191833496,2.4806277751922607,0.4600691795349121,3.6767892837524414,449.57708740234375
-1687.0994873046875,1110.3763427734375,1653.0,-1684.1903076171875,1140.89794921875,1653.0,11.0,0.0003000000142492354,19836.0,38.1524543762207,2.644458770751953,3.4570302963256836,0.30586791038513184,-38.23755645751953,44.40720748901367,0.7457787990570068,2.537590265274048,0.476729154586792,3.766793966293335,438.8347473144531
-1677.3677978515625,1101.70947265625,1653.0,-1680.3250732421875,1134.119873046875,1653.0,12.0,0.0003000000142492354,21489.0,40.766571044921875,2.614116668701172,3.7161848545074463,0.2591545581817627,-40.805782318115234,48.093666076660156,0.7264668941497803,2.479266405105591,0.47080111503601074,3.68318772315979,448.79608154296875
-1670.1708984375,1094.1221923828125,1653.0,-1675.0281982421875,1126.6812744140625,1653.0,13.0,0.0003000000142492354,23142.0,43.52375793457031,2.7571868896484375,3.9336965084075928,0.21751165390014648,-43.49995803833008,51.78174591064453,0.7187762260437012,2.445892333984375,0.5134303569793701,3.6848630905151367,448.5920104980469
-1660.112060546875,1084.7220458984375,1653.0,-1661.1707763671875,1114.800537109375,1653.0,14.0,0.0003000000142492354,24795.0,46.07596969604492,2.5522117614746094,4.154386043548584,0.2206895351409912,-46.0792121887207,55.58351135253906,0.7483916282653809,2.561159133911133,0.47622013092041016,3.79278302192688,435.8277282714844
-1647.455078125,1075.7501220703125,1653.0,-1648.2064208984375,1104.576171875,1653.0,15.0,0.0003000000142492354,26448.0,48.7204704284668,2.644500732421875,4.42963981628418,0.2752537727355957,-48.76788330078125,59.330894470214844,0.7366390228271484,2.533379316329956,0.46753907203674316,3.7441787719726562,441.4853820800781
-1639.7244873046875,1068.1719970703125,1653.0,-1637.2642822265625,1095.556396484375,1653.0,16.0,0.0003000000142492354,28101.0,51.254966735839844,2.534496307373047,4.666631698608398,0.23699188232421875,-51.261993408203125,63.05511474609375,0.7350926399230957,2.522134304046631,0.45717358589172363,3.721006393432617,444.23468017578125
-1630.515625,1061.48193359375,1653.0,-1627.1927490234375,1086.968017578125,1653.0,17.0,0.0003000000142492354,29754.0,53.278751373291016,2.023784637451172,4.932470798492432,0.2658390998840332,-53.30497741699219,66.72711944580078,0.7259378433227539,2.485924482345581,0.4502737522125244,3.668781280517578,450.5583801269531
-1621.4302978515625,1055.07861328125,1653.0,-1618.3408203125,1079.731689453125,1653.0,18.0,0.0003000000142492354,31407.0,55.787010192871094,2.508258819580078,5.093813419342041,0.16134262084960938,-55.819915771484375,70.43022155761719,0.7295608520507812,2.5011167526245117,0.46233463287353516,3.6998116970062256,446.7795104980469
-1612.3004150390625,1049.0615234375,1653.0,-1610.82568359375,1072.9530029296875,1653.0,19.0,0.0003000000142492354,33060.0,57.908905029296875,2.1218948364257812,5.2389912605285645,0.14517784118652344,-57.911949157714844,74.11493682861328,0.7290315628051758,2.489875316619873,0.4559805393218994,3.6814703941345215,449.0054016113281
-1604.4630126953125,1043.7208251953125,1653.0,-1610.248291015625,1071.9595947265625,1653.0,20.0,0.0003000000142492354,34713.0,60.25994873046875,2.351043701171875,5.392969131469727,0.1539778709411621,-60.261959075927734,77.80070495605469,0.7211461067199707,2.4746463298797607,0.4800264835357666,3.6825523376464844,448.87347412109375
-1597.689453125,1038.798095703125,1653.0,-1608.3143310546875,1068.85986328125,1653.0,21.0,0.0003000000142492354,36366.0,62.584495544433594,2.3245468139648438,5.52672815322876,0.1337590217590332,-62.62620162963867,81.51118469238281,0.7358107566833496,2.5149433612823486,0.4497699737548828,3.7072250843048096,445.8861389160156
-1591.6778564453125,1034.599853515625,1653.0,-1608.1552734375,1068.6065673828125,1653.0,22.0,0.0003000000142492354,38019.0,64.76139068603516,2.1768951416015625,5.733016014099121,0.20628786087036133,-64.75199127197266,85.11585998535156,0.708465576171875,2.436887264251709,0.44976210594177246,3.601412773132324,458.986572265625
-1585.6251220703125,1030.2933349609375,1653.0,-1607.73583984375,1068.0631103515625,1653.0,23.0,0.0003000000142492354,39672.0,66.99102783203125,2.2296371459960938,6.003359794616699,0.2703437805175781,-67.04218292236328,88.77264404296875,0.7200720310211182,2.4729087352752686,0.4536781311035156,3.6534290313720703,452.4516906738281
-1581.6361083984375,1026.3089599609375,1653.0,-1606.83203125,1066.57373046875,1653.0,24.0,0.0003000000142492354,41325.0,69.01465606689453,2.0236282348632812,6.270789623260498,0.26742982864379883,-69.0873794555664,92.42147827148438,0.7196986675262451,2.4657998085021973,0.45345187187194824,3.6456146240234375,453.4215087890625
-1581.47607421875,1026.37939453125,1653.0,-1606.6707763671875,1066.51904296875,1653.0,25.0,0.0003000000142492354,42978.0,70.84088134765625,1.8262252807617188,6.587284088134766,0.3164944648742676,-70.95648193359375,96.0765151977539,0.7210648059844971,2.4670910835266113,0.45696330070495605,3.651822805404663,452.65069580078125
-1577.2232666015625,1022.6089477539062,1653.0,-1605.9158935546875,1065.4090576171875,1653.0,26.0,0.0003000000142492354,44631.0,73.07250213623047,2.2316207885742188,6.855910778045654,0.26862668991088867,-73.10848999023438,99.71864318847656,0.7179534435272217,2.4618330001831055,0.45217108726501465,3.6388795375823975,454.2607421875
-1578.9044189453125,1025.438232421875,1653.0,-1606.313232421875,1066.208740234375,1653.0,27.0,0.0003000000142492354,46284.0,74.93550872802734,1.863006591796875,7.092151165008545,0.23624038696289062,-74.9796371459961,103.33929443359375,0.7065999507904053,2.456289052963257,0.4481232166290283,3.6173863410949707,456.95977783203125
-1579.7877197265625,1026.42529296875,1653.0,-1607.14404296875,1067.63330078125,1653.0,28.0,0.0003000000142492354,47937.0,76.93292999267578,1.9974212646484375,7.355904579162598,0.26375341415405273,-76.9413833618164,107.0139389038086,0.7202310562133789,2.486478090286255,0.45804548263549805,3.6712634563446045,450.2537536621094
-1577.4544677734375,1022.9635620117188,1653.0,-1607.588623046875,1068.3287353515625,1653.0,29.0,0.0003000000142492354,49590.0,79.118896484375,2.1859664916992188,7.432168006896973,0.076263427734375,-79.16314697265625,110.6871337890625,0.7219588756561279,2.4878299236297607,0.45333242416381836,3.6698315143585205,450.429443359375
-1573.16845703125,1019.293701171875,1653.0,-1607.762451171875,1068.7730712890625,1653.0,30.0,0.0003000000142492354,51243.0,81.15059661865234,2.0317001342773438,7.759537220001221,0.32736921310424805,-81.24324798583984,114.45780181884766,0.7293059825897217,2.521643877029419,0.5097963809967041,3.7672536373138428,438.78125
-1570.617919921875,1016.2305908203125,1653.0,-1606.2357177734375,1066.2646484375,1653.0,31.0,0.0003000000142492354,52896.0,82.96052551269531,1.8099288940429688,8.033246994018555,0.273709774017334,-83.06111145019531,118.18987274169922,0.7301619052886963,2.5214242935180664,0.46993255615234375,3.7284696102142334,443.3454895019531
-1570.19189453125,1015.8626708984375,1653.0,-1607.075927734375,1067.9462890625,1653.0,32.0,0.0003000000142492354,54549.0,84.91028594970703,1.9497604370117188,8.253868103027344,0.22062110900878906,-84.95142364501953,121.79550170898438,0.7046158313751221,2.4359915256500244,0.4554708003997803,3.602313995361328,458.8717346191406
-1568.1923828125,1013.461181640625,1653.0,-1607.38427734375,1068.6622314453125,1653.0,33.0,0.0003000000142492354,56202.0,86.87056732177734,1.9602813720703125,8.488964080810547,0.23509597778320312,-87.04671478271484,125.48575592041016,0.7192647457122803,2.4820590019226074,0.4789388179779053,3.6868793964385986,448.3466796875
-1566.5556640625,1011.1002197265625,1653.0,-1608.021484375,1069.8839111328125,1653.0,34.0,0.0003000000142492354,57855.0,89.0213851928711,2.15081787109375,8.723224639892578,0.23426055908203125,-89.06758880615234,129.23306274414062,0.7322988510131836,2.546098470687866,0.4588356018066406,3.7440755367279053,441.49755859375
