Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha
-534.0902099609375,282.1252746582031,1653.0,-613.712890625,688.9077758789062,1653.0,12.0,0.0003000000142492354,21489.0,-9.4351224899292,-0.8455772399902344,0.21096298098564148,0.006803154945373535,8.894082069396973,49.68544387817383,0.6305367946624756,2.737928628921509,0.41994404792785645,3.79498028755188,435.575439453125,0.19999997317790985
-528.1282958984375,272.3924865722656,1653.0,-617.9979248046875,687.2662353515625,1653.0,13.0,0.0003000000142492354,23142.0,-10.264572143554688,-0.8294496536254883,0.21976053714752197,0.008797556161880493,9.737078666687012,53.531700134277344,0.6344399452209473,2.7756073474884033,0.426724910736084,3.8434696197509766,430.0801696777344,0.19999998807907104
-522.8993530273438,263.8539733886719,1653.0,-621.103515625,687.8253173828125,1653.0,14.0,0.0003000000142492354,24795.0,-11.075333595275879,-0.8107614517211914,0.22828640043735504,0.008525863289833069,10.543206214904785,57.344139099121094,0.6309516429901123,2.7434775829315186,0.42881083488464355,3.8096654415130615,433.8963928222656,0.19999997317790985
-522.7442016601562,261.2173156738281,1653.0,-622.6444702148438,685.8086547851562,1653.0,15.0,0.0003000000142492354,26448.0,-11.784781455993652,-0.7094478607177734,0.2361237108707428,0.007837310433387756,11.257914543151855,61.177982330322266,0.6368074417114258,2.7623369693756104,0.4253053665161133,3.831055164337158,431.473876953125,0.19999998807907104
-525.1505126953125,257.67645263671875,1653.0,-626.4685668945312,686.7557983398438,1653.0,16.0,0.0003000000142492354,28101.0,-12.404958724975586,-0.6201772689819336,0.24491330981254578,0.008789598941802979,11.883187294006348,65.0213394165039,0.6361684799194336,2.7693471908569336,0.4284679889678955,3.840566873550415,430.4052429199219,0.19999997317790985
-520.0203857421875,250.79879760742188,1653.0,-628.2059936523438,684.8549194335938,1653.0,17.0,0.0003000000142492354,29754.0,-13.14842700958252,-0.7434682846069336,0.2466442883014679,0.0017309784889221191,12.621458053588867,68.85479736328125,0.6355977058410645,2.7617077827453613,0.4260704517364502,3.830660343170166,431.518310546875,0.19999998807907104
-517.5286865234375,244.7236328125,1653.0,-634.22998046875,686.1426391601562,1653.0,18.0,0.0003000000142492354,31407.0,-13.81283187866211,-0.6644048690795898,0.2585894465446472,0.011945158243179321,13.291170120239258,72.71055603027344,0.6360499858856201,2.773163080215454,0.4370865821838379,3.8528406620025635,429.03411865234375,0.19999997317790985
-514.3892822265625,240.50704956054688,1653.0,-637.6395263671875,687.6257934570312,1653.0,19.0,0.0003000000142492354,33060.0,-14.57175064086914,-0.7589187622070312,0.26459869742393494,0.00600925087928772,14.024566650390625,76.58616638183594,0.640052318572998,2.7990005016326904,0.4270040988922119,3.872788906097412,426.82421875,0.19999998807907104
-511.17816162109375,236.5147705078125,1653.0,-640.4996948242188,688.1082763671875,1653.0,20.0,0.0003000000142492354,34713.0,-15.220854759216309,-0.649104118347168,0.2742614448070526,0.009662747383117676,14.685873985290527,80.40938568115234,0.6329412460327148,2.754289150238037,0.42670679092407227,3.8204474449157715,432.671875,0.19999997317790985
-511.3565368652344,232.55458068847656,1653.0,-643.5010375976562,686.8993530273438,1653.0,21.0,0.0003000000142492354,36366.0,-15.807280540466309,-0.58642578125,0.28639259934425354,0.012131154537200928,15.285967826843262,84.24729919433594,0.6307668685913086,2.7567524909973145,0.4411344528198242,3.8351104259490967,431.0176086425781,0.19999998807907104
-508.0949401855469,227.16998291015625,1653.0,-646.4456176757812,687.4490966796875,1653.0,22.0,0.0003000000142492354,38019.0,-16.49166488647461,-0.6843843460083008,0.29447999596595764,0.008087396621704102,15.952720642089844,88.087646484375,0.633258581161499,2.7699031829833984,0.4278120994567871,3.8375258445739746,430.746337890625,0.19999997317790985
-507.7638854980469,226.3470001220703,1653.0,-648.981201171875,689.3751831054688,1653.0,23.0,0.0003000000142492354,39672.0,-17.06433868408203,-0.5726737976074219,0.3018113076686859,0.0073313117027282715,16.54343605041504,91.95174407958984,0.6385054588317871,2.792729616165161,0.42337751388549805,3.8612987995147705,428.0943298339844,0.19999998807907104
-505.2176513671875,222.01873779296875,1653.0,-650.5713500976562,690.9884643554688,1653.0,24.0,0.0003000000142492354,41325.0,-17.736736297607422,-0.6723976135253906,0.30952829122543335,0.0077169835567474365,17.203895568847656,95.76850891113281,0.6300594806671143,2.7510342597961426,0.4261939525604248,3.8139524459838867,433.4087219238281,0.19999997317790985
-502.8137512207031,218.32919311523438,1653.0,-654.2840576171875,691.1301879882812,1653.0,25.0,0.0003000000142492354,42978.0,-18.357131958007812,-0.6203956604003906,0.31957435607910156,0.010046064853668213,17.838668823242188,99.62525177001953,0.631739616394043,2.769796848297119,0.4458200931549072,3.8539421558380127,428.9114990234375,0.19999998807907104
-502.4368591308594,216.7893829345703,1653.0,-655.6671142578125,691.2173461914062,1653.0,26.0,0.0003000000142492354,44631.0,-18.92551612854004,-0.5683841705322266,0.33145755529403687,0.011883199214935303,18.411930084228516,103.5273208618164,0.6428170204162598,2.810518741607666,0.43784356117248535,3.8979499340057373,424.069091796875,0.19999997317790985
-501.07196044921875,213.20333862304688,1653.0,-658.7971801757812,693.2142944335938,1653.0,27.0,0.0003000000142492354,46284.0,-19.60446548461914,-0.6789493560791016,0.33728083968162537,0.005823284387588501,19.0666561126709,107.39949798583984,0.6329813003540039,2.7844231128692627,0.44509029388427734,3.8692729473114014,427.2120666503906,0.19999998807907104
-499.4765319824219,209.98947143554688,1653.0,-661.825927734375,693.858642578125,1653.0,28.0,0.0003000000142492354,47937.0,-20.25137710571289,-0.64691162109375,0.3432166576385498,0.0059358179569244385,19.725954055786133,111.26478576660156,0.6365132331848145,2.7919809818267822,0.42736148834228516,3.862496852874756,427.9615478515625,0.19999997317790985
-499.61920166015625,209.08197021484375,1653.0,-663.8203735351562,692.3663940429688,1653.0,29.0,0.0003000000142492354,49590.0,-20.786531448364258,-0.5351543426513672,0.35434243083000183,0.011125773191452026,20.264389038085938,115.14929962158203,0.6374385356903076,2.7949368953704834,0.4426283836364746,3.881701946258545,425.8441467285156,0.19999998807907104
-499.4070739746094,206.3900909423828,1653.0,-669.0983276367188,695.2627563476562,1653.0,30.0,0.0003000000142492354,51243.0,-21.27826499938965,-0.4917335510253906,0.36307865381240845,0.008736222982406616,20.760459899902344,119.10493469238281,0.6452476978302002,2.8553218841552734,0.44530200958251953,3.9527907371520996,418.1855773925781,0.19999997317790985
-499.2731628417969,205.2286376953125,1653.0,-670.423583984375,694.7332763671875,1653.0,31.0,0.0003000000142492354,52896.0,-21.835256576538086,-0.5569915771484375,0.3654283583164215,0.0023497045040130615,21.318119049072266,122.96318817138672,0.6351251602172852,2.789665699005127,0.4240751266479492,3.8554515838623047,428.74359130859375,0.19999998807907104
-498.4844970703125,203.71295166015625,1653.0,-672.3263549804688,694.296630859375,1653.0,32.0,0.0003000000142492354,54549.0,-22.380985260009766,-0.5457286834716797,0.37576159834861755,0.010333240032196045,21.86654281616211,126.80244445800781,0.633089542388916,2.7746284008026123,0.4221153259277344,3.836419105529785,430.8705749511719,0.19999997317790985
-497.380615234375,201.19619750976562,1653.0,-674.0894775390625,694.2233276367188,1653.0,33.0,0.0003000000142492354,56202.0,-22.915353775024414,-0.5343685150146484,0.38768067955970764,0.011919081211090088,22.384750366210938,130.67739868164062,0.638261079788208,2.787091016769409,0.44013524055480957,3.8721437454223633,426.89532470703125,0.19999998807907104
-496.03985595703125,198.6277618408203,1653.0,-675.6038818359375,692.8740844726562,1653.0,34.0,0.0003000000142492354,57855.0,-23.430004119873047,-0.5146503448486328,0.39552465081214905,0.007843971252441406,22.919769287109375,134.52919006347656,0.6349666118621826,2.7840399742126465,0.42322778701782227,3.848911762237549,429.4720764160156,0.19999997317790985
-495.87359619140625,197.020263671875,1653.0,-677.106201171875,691.6127319335938,1653.0,35.0,0.0003000000142492354,59508.0,-23.91197967529297,-0.4819755554199219,0.4017542004585266,0.0062295496463775635,23.400800704956055,138.3508758544922,0.6303670406341553,2.7595460414886475,0.42230963706970215,3.818784713745117,432.8602600097656,0.19999998807907104
-494.8607482910156,195.56381225585938,1653.0,-678.5377197265625,690.4085693359375,1653.0,36.0,0.0003000000142492354,61161.0,-24.408615112304688,-0.49663543701171875,0.41434404253959656,0.012589842081069946,23.907772064208984,142.20199584960938,0.6351461410522461,2.780681848526001,0.4258244037628174,3.8482494354248047,429.5459899902344,0.19999997317790985
-493.8944396972656,194.5260009765625,1653.0,-680.3792114257812,690.5848999023438,1653.0,37.0,0.0003000000142492354,62814.0,-24.9356746673584,-0.5270595550537109,0.42521172761917114,0.010867685079574585,24.40868377685547,146.09263610839844,0.6442790031433105,2.8103203773498535,0.42635655403137207,3.8878049850463867,425.1756591796875,0.19999998807907104
-493.7242736816406,193.89698791503906,1653.0,-682.1148681640625,689.7178344726562,1653.0,38.0,0.0003000000142492354,64467.0,-25.38506317138672,-0.4493885040283203,0.43966731429100037,0.014455586671829224,24.889198303222656,149.9216766357422,0.631450891494751,2.763791084289551,0.4243485927581787,3.826220750808716,432.0190124511719,0.19999997317790985
-492.35504150390625,192.0697479248047,1653.0,-685.3614501953125,691.5950317382812,1653.0,39.0,0.0003000000142492354,66120.0,-25.834104537963867,-0.44904136657714844,0.44590985774993896,0.006242543458938599,25.332714080810547,153.78457641601562,0.6361479759216309,2.792384624481201,0.4248948097229004,3.8600940704345703,428.2279357910156,0.19999998807907104
-491.43145751953125,191.18606567382812,1653.0,-688.9664916992188,693.8662109375,1653.0,40.0,0.0003000000142492354,67773.0,-26.367246627807617,-0.53314208984375,0.45802316069602966,0.012113302946090698,25.842689514160156,157.62184143066406,0.6299035549163818,2.762676954269409,0.435300350189209,3.8344507217407227,431.091796875,0.19999997317790985
-490.7428894042969,190.528076171875,1653.0,-690.2491455078125,692.5101318359375,1653.0,41.0,0.0003000000142492354,69426.0,-26.802921295166016,-0.43567466735839844,0.4582254886627197,0.00020232796669006348,26.30495262145996,161.5114288330078,0.640233039855957,2.803635835647583,0.43611860275268555,3.8867619037628174,425.289794921875,0.19999998807907104
-489.5277404785156,188.4910430908203,1653.0,-691.3613891601562,691.1998291015625,1653.0,42.0,0.0003000000142492354,71079.0,-27.271560668945312,-0.4686393737792969,0.46933650970458984,0.011111021041870117,26.773984909057617,165.39247131347656,0.6295788288116455,2.7834300994873047,0.45839691162109375,3.8781566619873047,426.23345947265625,0.19999997317790985
-489.5427551269531,187.96356201171875,1653.0,-691.7635498046875,688.5232543945312,1653.0,43.0,0.0003000000142492354,72732.0,-27.732173919677734,-0.4606132507324219,0.47185781598091125,0.002521306276321411,27.22736358642578,169.31817626953125,0.6419603824615479,2.823467493057251,0.4507434368133545,3.922865867614746,421.37567138671875,0.19999998807907104
-490.5676574707031,186.73072814941406,1653.0,-692.9544677734375,688.1716918945312,1653.0,44.0,0.0003000000142492354,74385.0,-28.097442626953125,-0.3652687072753906,0.48303666710853577,0.011178851127624512,27.579849243164062,173.2117156982422,0.6397321224212646,2.809199571609497,0.43470311164855957,3.890415668487549,424.890380859375,0.19999997317790985
-490.5796813964844,186.31224060058594,1653.0,-693.4031372070312,686.4183959960938,1653.0,45.0,0.0003000000142492354,76038.0,-28.51920509338379,-0.42176246643066406,0.4942532479763031,0.011216580867767334,28.026668548583984,177.0724639892578,0.6333403587341309,2.778831720352173,0.4389510154724121,3.8579046726226807,428.470947265625,0.19999998807907104
-491.3280944824219,187.02365112304688,1653.0,-695.2408447265625,687.1607666015625,1653.0,46.0,0.0003000000142492354,77691.0,-28.87971305847168,-0.3605079650878906,0.5026063919067383,0.00835314393043518,28.36830711364746,181.03164672851562,0.6475672721862793,2.8651726245880127,0.43686413764953613,3.956357002258301,417.80865478515625,0.19999997317790985
-490.5775451660156,185.99217224121094,1653.0,-696.486328125,686.923095703125,1653.0,47.0,0.0003000000142492354,79344.0,-29.316017150878906,-0.43630409240722656,0.5104330778121948,0.007826685905456543,28.80384063720703,184.86557006835938,0.632021427154541,2.7700698375701904,0.42234349250793457,3.8310859203338623,431.4703674316406,0.19999998807907104
-490.0473937988281,184.5701904296875,1653.0,-697.9639892578125,686.1259765625,1653.0,48.0,0.0003000000142492354,80997.0,-29.668004989624023,-0.3519878387451172,0.5186014175415039,0.008168339729309082,29.13216209411621,188.6930389404297,0.6295459270477295,2.764603614807129,0.42389726638793945,3.824657678604126,432.195556640625,0.19999997317790985
-490.3788757324219,183.4660186767578,1653.0,-698.0792236328125,685.1224365234375,1653.0,49.0,0.0003000000142492354,82650.0,-29.936311721801758,-0.2683067321777344,0.5320752859115601,0.013473868370056152,29.437759399414062,192.49642944335938,0.6274349689483643,2.7520031929016113,0.4145524501800537,3.8005945682525635,434.9319763183594,0.19999998807907104
-481.5624084472656,171.20159912109375,1653.0,-698.9584350585938,679.1017456054688,1653.0,50.0,0.0003000000142492354,84303.0,-30.343446731567383,-0.407135009765625,0.5443885326385498,0.012313246726989746,29.841552734375,196.32566833496094,0.6309340000152588,2.7648327350616455,0.42389750480651855,3.826308488845825,432.00909423828125,0.19999997317790985
-476.2253112792969,163.4839630126953,1653.0,-700.278076171875,674.8078002929688,1653.0,51.0,0.0003000000142492354,85956.0,-30.649906158447266,-0.3064594268798828,0.5481938123703003,0.0038052797317504883,30.136560440063477,200.166015625,0.6320064067840576,2.7681994438171387,0.43048667907714844,3.8375327587127686,430.7455749511719,0.19999998807907104
-474.8423156738281,159.4014129638672,1653.0,-703.5220336914062,675.3607788085938,1653.0,52.0,0.0003000000142492354,87609.0,-30.952896118164062,-0.3029899597167969,0.5613042116165161,0.01311039924621582,30.475296020507812,204.0235595703125,0.6346123218536377,2.774958848953247,0.4385049343109131,3.8547284603118896,428.8240051269531,0.19999997317790985
-472.588623046875,156.67913818359375,1653.0,-707.7047119140625,675.5286865234375,1653.0,53.0,0.0003000000142492354,89262.0,-31.281700134277344,-0.32880401611328125,0.5909962058067322,0.029691994190216064,30.786699295043945,207.8985595703125,0.6388404369354248,2.8001582622528076,0.42640113830566406,3.8721201419830322,426.89794921875,0.19999998807907104
-474.0612487792969,156.1044158935547,1653.0,-711.2463989257812,675.6199951171875,1653.0,54.0,0.0003000000142492354,90915.0,-31.540430068969727,-0.2587299346923828,0.5903065800666809,-0.0006896257400512695,31.061647415161133,211.735595703125,0.6313209533691406,2.7674319744110107,0.42867255210876465,3.834230422973633,431.1165771484375,0.19999997317790985
-474.28765869140625,154.7285614013672,1653.0,-714.5097045898438,676.6734619140625,1653.0,55.0,0.0003000000142492354,92568.0,-31.742328643798828,-0.20189857482910156,0.6111287474632263,0.02082216739654541,31.2579402923584,215.55972290039062,0.6283752918243408,2.761990547180176,0.4240381717681885,3.8212814331054688,432.5774230957031,0.19999998807907104
-475.2897644042969,153.63369750976562,1653.0,-718.6757202148438,677.9666137695312,1653.0,56.0,0.0003000000142492354,94221.0,-31.977252960205078,-0.23492431640625,0.6231191754341125,0.01199042797088623,31.4929256439209,219.38534545898438,0.6297070980072021,2.7601144313812256,0.4263012409210205,3.822789430618286,432.40679931640625,0.19999997317790985
-476.9420166015625,153.88099670410156,1653.0,-720.9005737304688,675.1453247070312,1653.0,57.0,0.0003000000142492354,95874.0,-32.22624588012695,-0.248992919921875,0.6387893557548523,0.015670180320739746,31.761571884155273,223.22784423828125,0.6312189102172852,2.7704226970672607,0.43137383460998535,3.839689016342163,430.5036315917969,0.19999998807907104
-478.013427734375,155.5281219482422,1653.0,-723.576416015625,676.2857055664062,1653.0,58.0,0.0003000000142492354,97527.0,-32.474884033203125,-0.24863815307617188,0.644325315952301,0.0055359601974487305,31.996179580688477,227.0752410888672,0.6333158016204834,2.7764289379119873,0.4281797409057617,3.8445804119110107,429.9559326171875,0.19999997317790985
-479.18524169921875,155.2169952392578,1653.0,-726.9757080078125,677.4860229492188,1653.0,59.0,0.0003000000142492354,99180.0,-32.768795013427734,-0.2939109802246094,0.6777209639549255,0.03339564800262451,32.26447677612305,230.9923553466797,0.6433238983154297,2.8280045986175537,0.43622350692749023,3.9143049716949463,422.2972412109375,0.19999998807907104
-480.6319885253906,154.48797607421875,1653.0,-730.041015625,678.59326171875,1653.0,60.0,0.0003000000142492354,100833.0,-32.92605209350586,-0.157257080078125,0.6911161541938782,0.013395190238952637,32.42345428466797,234.87844848632812,0.6392498016357422,2.813216209411621,0.4240899085998535,3.883287191390991,425.6703186035156,0.19999997317790985
-482.1731262207031,153.4273223876953,1653.0,-731.9107666015625,676.732666015625,1653.0,61.0,0.0003000000142492354,102486.0,-33.12904739379883,-0.20299530029296875,0.6931906342506409,0.0020744800567626953,32.64006805419922,238.71900939941406,0.6310505867004395,2.7771525382995605,0.4229915142059326,3.837778329849243,430.7179870605469,0.19999998807907104
-485.2419128417969,153.7537841796875,1653.0,-732.39208984375,674.5197143554688,1653.0,62.0,0.0003000000142492354,104139.0,-33.35566711425781,-0.22661972045898438,0.7043765783309937,0.011185944080352783,32.83329391479492,242.54019165039062,0.6293003559112549,2.7647705078125,0.41771554946899414,3.8183674812316895,432.9075622558594,0.19999997317790985
-486.88800048828125,155.0111083984375,1653.0,-734.3439331054688,675.3644409179688,1653.0,63.0,0.0003000000142492354,105792.0,-33.465274810791016,-0.10960769653320312,0.7054725289344788,0.0010959506034851074,32.99692916870117,246.37803649902344,0.6293582916259766,2.7676005363464355,0.4314136505126953,3.8349790573120117,431.0323791503906,0.19999998807907104
-489.1400146484375,156.04074096679688,1653.0,-735.5609130859375,674.0563354492188,1653.0,64.0,0.0003000000142492354,107445.0,-33.6893196105957,-0.2240447998046875,0.733335018157959,0.027862489223480225,33.21369552612305,250.3622283935547,0.6534128189086914,2.8892500400543213,0.43184399604797363,3.98140549659729,415.1800537109375,0.19999997317790985
-488.0835266113281,154.2968292236328,1653.0,-738.9593505859375,675.7072143554688,1653.0,65.0,0.0003000000142492354,109098.0,-33.94356155395508,-0.254241943359375,0.7358166575431824,0.0024816393852233887,33.462425231933594,254.25030517578125,0.6370625495910645,2.8044681549072266,0.436870813369751,3.885223627090454,425.4581604003906,0.19999998807907104
-487.3553161621094,153.8829345703125,1653.0,-738.9534301757812,674.8987426757812,1653.0,66.0,0.0003000000142492354,110751.0,-34.18456268310547,-0.24100112915039062,0.7635335326194763,0.027716875076293945,33.680686950683594,258.0968322753906,0.6293652057647705,2.7659912109375,0.4417083263397217,3.8436176776885986,430.0636291503906,0.19999997317790985
-490.0284729003906,154.85252380371094,1653.0,-740.3853759765625,676.6172485351562,1653.0,67.0,0.0003000000142492354,112404.0,-34.25209045410156,-0.06752777099609375,0.7739235758781433,0.010390043258666992,33.801734924316406,261.940185546875,0.6328957080841064,2.7800893783569336,0.4206197261810303,3.8405463695526123,430.40753173828125,0.19999998807907104
-490.6378479003906,155.01702880859375,1653.0,-740.24560546875,677.5279541015625,1653.0,68.0,0.0003000000142492354,114057.0,-34.47330093383789,-0.22121047973632812,0.7786314487457275,0.0047078728675842285,34.008331298828125,265.81488037109375,0.6360106468200684,2.7997817993164062,0.4294302463531494,3.871914863586426,426.9205627441406,0.19999997317790985
-491.9442138671875,155.038330078125,1653.0,-741.2285766601562,678.216552734375,1653.0,69.0,0.0003000000142492354,115710.0,-34.6715202331543,-0.19821929931640625,0.8197950720787048,0.041163623332977295,34.204551696777344,269.6994934082031,0.638124942779541,2.809499979019165,0.4275069236755371,3.8817334175109863,425.8406982421875,0.19999998807907104
-494.9932861328125,155.69378662109375,1653.0,-742.8252563476562,680.8125610351562,1653.0,70.0,0.0003000000142492354,117363.0,-34.78572463989258,-0.11420440673828125,0.8086919784545898,-0.01110309362411499,34.330230712890625,273.56842041015625,0.6316382884979248,2.774256944656372,0.4533710479736328,3.8661038875579834,427.562255859375,0.19999997317790985
-495.05316162109375,156.03370666503906,1653.0,-743.3937377929688,682.759033203125,1653.0,71.0,0.0003000000142492354,119016.0,-35.026588439941406,-0.24086380004882812,0.8284938931465149,0.01980191469192505,34.53089904785156,277.4405822753906,0.6380596160888672,2.8006081581115723,0.4240264892578125,3.8693149089813232,427.20745849609375,0.19999998807907104
-496.6739501953125,157.34512329101562,1653.0,-742.9757690429688,681.9992065429688,1653.0,72.0,0.0003000000142492354,120669.0,-35.1622314453125,-0.13564300537109375,0.831637442111969,0.0031435489654541016,34.69218063354492,281.29852294921875,0.6351652145385742,2.79414963722229,0.41904425621032715,3.855070114135742,428.7860107421875,0.19999997317790985
-497.0995788574219,157.0001220703125,1653.0,-744.6260986328125,681.6997680664062,1653.0,73.0,0.0003000000142492354,122322.0,-35.32682800292969,-0.1645965576171875,0.8731216788291931,0.04148423671722412,34.86665344238281,285.1638488769531,0.6359720230102539,2.7921648025512695,0.42767977714538574,3.862525701522827,427.9583740234375,0.19999998807907104
-499.1300048828125,158.75318908691406,1653.0,-745.6880493164062,682.1930541992188,1653.0,74.0,0.0003000000142492354,123975.0,-35.505470275878906,-0.17864227294921875,0.8533666729927063,-0.019755005836486816,35.02709197998047,289.03033447265625,0.635425329208374,2.799363613128662,0.42203831672668457,3.8635542392730713,427.84442138671875,0.19999997317790985
-501.04425048828125,160.27822875976562,1653.0,-746.3942260742188,684.1651000976562,1653.0,75.0,0.0003000000142492354,125628.0,-35.60557174682617,-0.10010147094726562,0.889807403087616,0.03644073009490967,35.1428337097168,292.86962890625,0.6313309669494629,2.7802813053131104,0.4181516170501709,3.8364367485046387,430.86859130859375,0.19999998807907104
-501.3619079589844,160.42039489746094,1653.0,-748.3588256835938,684.7960815429688,1653.0,76.0,0.0003000000142492354,127281.0,-35.78337097167969,-0.17779922485351562,0.912841796875,0.023034393787384033,35.29771423339844,296.7469787597656,0.6372439861297607,2.803439140319824,0.42716526985168457,3.874523878097534,426.6330871582031,0.19999997317790985
-501.9970397949219,161.10031127929688,1653.0,-748.7796020507812,685.5797729492188,1653.0,77.0,0.0003000000142492354,128934.0,-35.90488815307617,-0.12151718139648438,0.8955588340759277,-0.017282962799072266,35.43785095214844,300.61004638671875,0.6329340934753418,2.788680076599121,0.43195199966430664,3.860241651535034,428.2115478515625,0.19999998807907104
-505.6788024902344,162.25888061523438,1653.0,-750.11328125,686.4342041015625,1653.0,78.0,0.0003000000142492354,130587.0,-36.0229606628418,-0.118072509765625,0.9200127124786377,0.02445387840270996,35.534141540527344,304.4606628417969,0.6303660869598389,2.7809877395629883,0.4298844337463379,3.8478052616119385,429.5955810546875,0.19999997317790985
-507.3080749511719,162.0396728515625,1653.0,-750.12646484375,687.3471069335938,1653.0,79.0,0.0003000000142492354,132240.0,-36.0850944519043,-0.0621337890625,0.9523979425430298,0.03238523006439209,35.599369049072266,308.32989501953125,0.6349291801452637,2.792752265930176,0.4320394992828369,3.866332769393921,427.5369567871094,0.19999998807907104
-511.0478210449219,165.42144775390625,1653.0,-748.2808837890625,685.5618896484375,1653.0,80.0,0.0003000000142492354,133893.0,-36.13147735595703,-0.046382904052734375,0.9462600946426392,-0.006137847900390625,35.688594818115234,312.2276306152344,0.6388726234436035,2.820535182952881,0.42879533767700195,3.894886016845703,424.4026794433594,0.19999997317790985
