Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-1281.584228515625,885.8447265625,1653.0,-691.5646362304688,622.5762329101562,1653.0,0.0,1.4204527139663696,0.006984531879425049,10.0,1.0021594762802124,1.0021594762802124,1.0021594762802124,0.006322129163891077,0.0002997000119648874,1.001520037651062,1653.0,-0.022516945376992226,-0.022516945376992226,0.26178765296936035,858.8980102539062,858.8980102539062,0.22511185705661774,0.84600830078125,0.6455638408660889,0.20022797584533691,0.8458106517791748,1954.338623046875
-1268.1695556640625,898.8271484375,1653.0,-637.9569091796875,518.3992919921875,1653.0,1.0,1.4205180406570435,0.0074600824154913425,10.0,1.0034457445144653,1.0034457445144653,1.0034457445144653,0.008496147580444813,0.00029940000968053937,1.0016052722930908,3306.0,-0.021458836272358894,0.0010581091046333313,-0.03770334646105766,824.018310546875,-34.87969970703125,-3.0400917530059814,2.34859561920166,0.6703577041625977,0.3086528778076172,0.9790308475494385,1688.40478515625
-1286.7725830078125,912.5780639648438,1653.0,-660.3770141601562,516.1177368164062,1653.0,2.0,1.4179900884628296,0.008077757433056831,10.0,1.003381609916687,1.003381609916687,1.003381609916687,0.0067949746735394,0.00029910000739619136,0.9991264343261719,4959.0,-0.02571479044854641,-0.004255954176187515,0.013623366132378578,912.2808227539062,88.26251220703125,-5.34429407119751,3.7204227447509766,0.6625247001647949,0.1919252872467041,0.8544676303863525,1934.5384521484375
-1278.729736328125,896.9605712890625,1653.0,-666.45947265625,541.1838989257812,1653.0,3.0,1.4156984090805054,0.008839094080030918,10.0,0.9972811937332153,0.9972811937332153,0.9972811937332153,0.009316378273069859,0.00029880000511184335,0.9969783425331116,6612.0,-0.024509310722351074,0.0012054797261953354,-0.006823929026722908,805.3358154296875,-106.94500732421875,-7.0900959968566895,5.110348701477051,0.6512930393218994,0.21010923385620117,0.8614232540130615,1918.9183349609375
-1274.6761474609375,889.5681762695312,1653.0,-691.9580078125,610.5264282226562,1653.0,4.0,1.4129201173782349,0.008749138563871384,10.0,0.9966371655464172,0.9966371655464172,0.9966371655464172,0.006715887226164341,0.00029850000282749534,0.9943601489067078,8265.0,-0.03143812716007233,-0.0069288164377212524,0.16014564037322998,800.5126953125,-4.8231201171875,-8.710318565368652,6.49516487121582,0.6416401863098145,0.2173309326171875,0.8589890003204346,1924.3558349609375
-1274.5037841796875,884.1173706054688,1653.0,-694.4160766601562,643.6600341796875,1653.0,5.0,1.4083082675933838,0.00736213568598032,10.0,1.002288579940796,1.002288579940796,1.002288579940796,0.006108079105615616,0.0002982000005431473,0.9898463487625122,9918.0,-0.02108689583837986,0.010351231321692467,0.00864512287080288,824.6597900390625,24.1470947265625,-10.271681785583496,7.847745895385742,0.6461567878723145,0.19166207313537598,0.8378379344940186,1972.935791015625
-1259.6409912109375,877.2334594726562,1653.0,-685.45947265625,647.9857788085938,1653.0,6.0,1.403306007385254,0.005457648541778326,10.0,0.9976373910903931,0.9976373910903931,0.9976373910903931,0.0066976528614759445,0.0002978999982587993,0.9849640727043152,11571.0,-0.023976285010576248,-0.0028893891721963882,0.003776623634621501,663.1188354492188,-161.54095458984375,-11.752357482910156,9.242328643798828,0.6433322429656982,0.2166757583618164,0.86002516746521,1922.037353515625
-1262.366455078125,870.1463012695312,1653.0,-656.423095703125,605.113525390625,1653.0,7.0,1.4000962972640991,0.006603044457733631,10.0,0.9977522492408752,0.9977522492408752,0.9977522492408752,0.007249944377690554,0.0002975999959744513,0.9819833040237427,13224.0,-0.020264066755771637,0.003712218254804611,-0.07471616566181183,792.5416870117188,129.4228515625,-13.064844131469727,10.74379825592041,0.6639976501464844,0.2923705577850342,0.9563860893249512,1728.3819580078125
-1259.435302734375,865.181884765625,1653.0,-625.6272583007812,556.449462890625,1653.0,8.0,1.400062084197998,0.008963076397776604,10.0,1.0019557476043701,1.0019557476043701,1.0019557476043701,0.008112473413348198,0.0002972999936901033,0.9821351170539856,14877.0,-0.02172940783202648,-0.0014653410762548447,0.06862834095954895,710.3258666992188,-82.2158203125,-14.552602767944336,12.110721588134766,0.6268899440765381,0.21490240097045898,0.8418107032775879,1963.6248779296875
-1252.5306396484375,851.4176025390625,1653.0,-596.7747802734375,511.65936279296875,1653.0,9.0,1.3999196290969849,0.008020259439945221,10.0,1.0053664445877075,1.0053664445877075,1.0053664445877075,0.005975529085844755,0.0002969999914057553,0.9821311831474304,16530.0,-0.018753640353679657,0.0029757674783468246,-0.12471447885036469,636.9573974609375,-73.36846923828125,-16.03567886352539,13.520496368408203,0.6681513786315918,0.20850014686584473,0.876671552658081,1885.5413818359375
