Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS
-1374.0506591796875,949.43701171875,1653.0,-847.1414184570312,882.215576171875,1653.0,0.0,0.0003000000142492354,1653.0,2.330345392227173,2.330345392227173,0.20967517793178558,0.20967517793178558,-2.4166781902313232,3.6441490650177,0.730515718460083,2.4371442794799805,0.46976399421691895,3.644021987915039,453.6197204589844
-1067.9461669921875,722.970458984375,1653.0,-881.42333984375,1034.134521484375,1653.0,1.0,0.0003000000142492354,3306.0,3.8893604278564453,1.5590150356292725,0.24478498101234436,0.03510980308055878,-4.207973480224609,7.293251037597656,0.7266635894775391,2.4740586280822754,0.43776798248291016,3.645388603210449,453.4496154785156
-1048.4114990234375,922.76318359375,1653.0,-673.7596435546875,725.7055053710938,1653.0,2.0,0.0003000000142492354,4959.0,4.8646464347839355,0.9752860069274902,0.1920093446969986,-0.052775636315345764,-5.21718168258667,11.127174377441406,0.7526612281799316,2.6283161640167236,0.44232892990112305,3.8306336402893066,431.5213317871094
-880.07275390625,732.1651611328125,1653.0,-621.6832275390625,647.6843872070312,1653.0,3.0,0.0003000000142492354,6612.0,6.008508205413818,1.1438617706298828,0.1987374871969223,0.006728142499923706,-6.386160850524902,14.919818878173828,0.7373731136322021,2.57270884513855,0.47174692153930664,3.788881540298462,436.27655029296875
-794.9024658203125,630.64306640625,1653.0,-551.9804077148438,535.2576904296875,1653.0,4.0,0.0003000000142492354,8265.0,6.805232048034668,0.7967238426208496,0.1942870169878006,-0.004450470209121704,-7.165696620941162,18.676544189453125,0.7386503219604492,2.580484390258789,0.42744946479797363,3.753497838973999,440.3892517089844
-739.351318359375,574.5158081054688,1653.0,-511.3641357421875,473.6361083984375,1653.0,5.0,0.0003000000142492354,9918.0,7.563432216644287,0.7582001686096191,0.20210354030132294,0.007816523313522339,-7.875698089599609,22.405118942260742,0.7328536510467529,2.5358071327209473,0.44945430755615234,3.7253518104553223,443.716552734375
-725.4569702148438,567.7167358398438,1653.0,-479.7372741699219,429.1907043457031,1653.0,6.0,0.0003000000142492354,11571.0,8.458168983459473,0.8947367668151855,0.21848569810390472,0.016382157802581787,-8.727276802062988,26.133569717407227,0.7356197834014893,2.5529651641845703,0.4297919273376465,3.7252395153045654,443.72991943359375
-734.7473754882812,614.7965698242188,1653.0,-527.298583984375,515.1565551757812,1653.0,7.0,0.0003000000142492354,13224.0,9.390746116638184,0.9325771331787109,0.23748880624771118,0.019003108143806458,-9.640947341918945,29.87822151184082,0.7318997383117676,2.560960531234741,0.4417002201080322,3.7414731979370117,441.8045959472656
-760.3179321289062,678.4581909179688,1653.0,-566.6558227539062,580.1728515625,1653.0,8.0,0.0003000000142492354,14877.0,10.737011909484863,1.3462657928466797,0.21749599277973175,-0.01999281346797943,-10.968073844909668,33.52381896972656,0.7144508361816406,2.490286111831665,0.4308154582977295,3.6423356533050537,453.8297119140625
-745.2877807617188,656.94384765625,1653.0,-542.8982543945312,539.2000122070312,1653.0,9.0,0.0003000000142492354,16530.0,12.214337348937988,1.477325439453125,0.22876378893852234,0.011267796158790588,-12.457146644592285,37.272865295410156,0.7297255992889404,2.5597431659698486,0.4487900733947754,3.7458558082580566,441.2876892089844
-711.966552734375,612.8547973632812,1653.0,-527.4420166015625,510.7265625,1653.0,10.0,0.0003000000142492354,18183.0,13.231893539428711,1.0175561904907227,0.2183767706155777,-0.010387018322944641,-13.499723434448242,40.99720764160156,0.7291040420532227,2.5546960830688477,0.4299502372741699,3.721007823944092,444.2345275878906
