Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha
-870.68994140625,654.281494140625,1653.0,-637.4322509765625,824.3851318359375,1653.0,0.0,0.0003000000142492354,1653.0,-0.9388254284858704,-0.9388254284858704,0.12542684376239777,0.12542684376239777,0.29382288455963135,3.766057014465332,0.6395535469055176,2.703629970550537,0.4163181781768799,3.7659554481506348,438.9325256347656,0.19999997317790985
-747.6943359375,530.144775390625,1653.0,-647.7105712890625,837.8094482421875,1653.0,1.0,0.0003000000142492354,3306.0,-1.3583924770355225,-0.4195670485496521,0.10298492759466171,-0.022441916167736053,0.7147327661514282,7.582679271697998,0.6399796009063721,2.7348885536193848,0.4317808151245117,3.813159227371216,433.49884033203125,0.19999998807907104
-658.193115234375,452.0476989746094,1653.0,-632.2081909179688,809.67138671875,1653.0,2.0,0.0003000000142492354,4959.0,-2.226292133331299,-0.8678996562957764,0.11148440837860107,0.008499480783939362,1.6048928499221802,11.365949630737305,0.6370923519134521,2.720785617828369,0.4161536693572998,3.7804970741271973,437.2441101074219,0.19999997317790985
-610.7249755859375,399.4599914550781,1653.0,-623.2330932617188,763.5813598632812,1653.0,3.0,0.0003000000142492354,6612.0,-3.128925085067749,-0.9026329517364502,0.11952004581689835,0.008035637438297272,2.535649299621582,15.246126174926758,0.6483361721038818,2.8015964031219482,0.4203915596008301,3.877037525177002,426.3564758300781,0.19999998807907104
-582.5413208007812,364.78326416015625,1653.0,-621.2310791015625,753.1485595703125,1653.0,4.0,0.0003000000142492354,8265.0,-3.976982593536377,-0.8480575084686279,0.1295183151960373,0.009998269379138947,3.398024559020996,19.115760803222656,0.6472082138061523,2.8000049591064453,0.412351131439209,3.8664205074310303,427.5272521972656,0.19999997317790985
-558.9166870117188,332.7769470214844,1653.0,-620.3551025390625,746.8046875,1653.0,5.0,0.0003000000142492354,9918.0,-4.898252010345459,-0.921269416809082,0.14006412029266357,0.010545805096626282,4.331567764282227,22.93800926208496,0.6394388675689697,2.757089376449585,0.41629815101623535,3.8194241523742676,432.78778076171875,0.19999998807907104
-540.6381225585938,310.8442687988281,1653.0,-622.6840209960938,749.041015625,1653.0,6.0,0.0003000000142492354,11571.0,-5.823750972747803,-0.9254989624023438,0.15084122121334076,0.010777100920677185,5.26176643371582,26.736888885498047,0.6296224594116211,2.7107694149017334,0.4490966796875,3.7960636615753174,435.45111083984375,0.19999997317790985
-531.1834106445312,292.30377197265625,1653.0,-624.4593505859375,749.965576171875,1653.0,7.0,0.0003000000142492354,13224.0,-6.62777853012085,-0.8040275573730469,0.1613994985818863,0.010558277368545532,6.076381683349609,30.524694442749023,0.6293675899505615,2.7293620109558105,0.41973280906677246,3.78499174118042,436.7248840332031,0.19999998807907104
-533.8513793945312,286.3299255371094,1653.0,-626.959716796875,751.2574462890625,1653.0,8.0,0.0003000000142492354,14877.0,-7.375266075134277,-0.7474875450134277,0.17855031788349152,0.017150819301605225,6.815871238708496,34.3049201965332,0.6302902698516846,2.723391532897949,0.4172194004058838,3.7774465084075928,437.5972900390625,0.19999997317790985
-531.6883544921875,271.7024841308594,1653.0,-629.1849365234375,741.3837280273438,1653.0,9.0,0.0003000000142492354,16530.0,-8.167680740356445,-0.792414665222168,0.18874722719192505,0.010196909308433533,7.620791435241699,38.107025146484375,0.6301701068878174,2.7433829307556152,0.41826343536376953,3.798295497894287,435.19525146484375,0.19999998807907104
-524.8460693359375,262.091064453125,1653.0,-631.3406372070312,739.3196411132812,1653.0,10.0,0.0003000000142492354,18183.0,-9.025842666625977,-0.8581619262695312,0.19870394468307495,0.009956717491149902,8.468483924865723,41.96377182006836,0.6401922702789307,2.7888190746307373,0.41824936866760254,3.8538920879364014,428.9170837402344,0.19999997317790985
-518.5724487304688,253.62904357910156,1653.0,-633.2938232421875,738.2673950195312,1653.0,11.0,0.0003000000142492354,19836.0,-9.850482940673828,-0.8246402740478516,0.20669035613536835,0.007986411452293396,9.304533958435059,45.77645492553711,0.6284050941467285,2.737210512161255,0.43784379959106445,3.8098833560943604,433.87158203125,0.19999998807907104
-514.3583984375,246.91404724121094,1653.0,-634.3338623046875,735.1380004882812,1653.0,12.0,0.0003000000142492354,21489.0,-10.65658187866211,-0.8060989379882812,0.2184097021818161,0.011719346046447754,10.126729011535645,49.63298416137695,0.6389517784118652,2.7894818782806396,0.41847872734069824,3.85371732711792,428.9365234375,0.19999997317790985
-512.3384399414062,244.9764404296875,1653.0,-637.3341674804688,733.9317016601562,1653.0,13.0,0.0003000000142492354,23142.0,-11.467866897583008,-0.8112850189208984,0.2275329828262329,0.009123280644416809,10.939310073852539,53.491302490234375,0.6371958255767822,2.782872200012207,0.42879319190979004,3.8554978370666504,428.7384338378906,0.19999998807907104
-506.8001403808594,237.63592529296875,1653.0,-638.5862426757812,731.8004150390625,1653.0,14.0,0.0003000000142492354,24795.0,-12.266267776489258,-0.79840087890625,0.23969966173171997,0.01216667890548706,11.731893539428711,57.37738037109375,0.6430933475494385,2.8129851818084717,0.4205625057220459,3.8832671642303467,425.6725158691406,0.19999997317790985
-508.5989685058594,234.51959228515625,1653.0,-639.3963012695312,728.9227905273438,1653.0,15.0,0.0003000000142492354,26448.0,-12.921289443969727,-0.6550216674804688,0.2504124045372009,0.010712742805480957,12.385614395141602,61.229095458984375,0.6357145309448242,2.772716760635376,0.43399906158447266,3.8488893508911133,429.4745788574219,0.19999998807907104
-504.1737060546875,227.4777374267578,1653.0,-642.0009155273438,725.6079711914062,1653.0,16.0,0.0003000000142492354,28101.0,-13.735677719116211,-0.8143882751464844,0.25602877140045166,0.005616366863250732,13.207022666931152,65.04609680175781,0.627934455871582,2.750967025756836,0.42873406410217285,3.8141026496887207,433.39166259765625,0.19999997317790985
-502.07666015625,227.58087158203125,1653.0,-644.6348266601562,725.9277954101562,1653.0,17.0,0.0003000000142492354,29754.0,-14.462865829467773,-0.7271881103515625,0.2579538822174072,0.0019251108169555664,13.939663887023926,68.8547592163086,0.6312580108642578,2.7493200302124023,0.41672205924987793,3.8039233684539795,434.5513610839844,0.19999998807907104
-498.7035217285156,222.0316162109375,1653.0,-649.131591796875,728.899658203125,1653.0,18.0,0.0003000000142492354,31407.0,-15.170904159545898,-0.708038330078125,0.2669360339641571,0.008982151746749878,14.64550495147705,72.68299102783203,0.6318502426147461,2.7661244869232178,0.420809268951416,3.8254551887512207,432.1054992675781,0.19999997317790985
-497.3433532714844,218.366943359375,1653.0,-650.30859375,724.826904296875,1653.0,19.0,0.0003000000142492354,33060.0,-15.843843460083008,-0.6729393005371094,0.27865070104599,0.011714667081832886,15.320924758911133,76.5233383178711,0.6303784847259521,2.7530031204223633,0.44758129119873047,3.8375604152679443,430.742431640625,0.19999998807907104
-496.3065490722656,214.8871307373047,1653.0,-652.5475463867188,721.9939575195312,1653.0,20.0,0.0003000000142492354,34713.0,-16.52054214477539,-0.6766986846923828,0.28981220722198486,0.011161506175994873,15.990336418151855,80.38818359375,0.6389157772064209,2.7847607135772705,0.4316866397857666,3.8620431423187256,428.0118103027344,0.19999997317790985
-495.7543640136719,212.69065856933594,1653.0,-654.83935546875,720.6314086914062,1653.0,21.0,0.0003000000142492354,36366.0,-17.220754623413086,-0.7002124786376953,0.29370924830436707,0.003897041082382202,16.67655372619629,84.20939636230469,0.6282665729522705,2.7647647857666016,0.41880083084106445,3.8184096813201904,432.90277099609375,0.19999998807907104
-494.2323303222656,211.23941040039062,1653.0,-655.4600830078125,718.6541137695312,1653.0,22.0,0.0003000000142492354,38019.0,-17.82710075378418,-0.6063461303710938,0.305255264043808,0.011546015739440918,17.31254005432129,88.01675415039062,0.6309552192687988,2.7457189559936523,0.4213526248931885,3.8045599460601807,434.4786682128906,0.19999997317790985
-495.9232177734375,210.7268524169922,1653.0,-656.8287353515625,717.871826171875,1653.0,23.0,0.0003000000142492354,39672.0,-18.399749755859375,-0.5726490020751953,0.3134452998638153,0.008190035820007324,17.877098083496094,91.88661193847656,0.6393101215362549,2.7903635501861572,0.4308755397796631,3.8670661449432373,427.4559020996094,0.19999998807907104
-495.0164489746094,209.46441650390625,1653.0,-657.6395263671875,713.5148315429688,1653.0,24.0,0.0003000000142492354,41325.0,-19.049062728881836,-0.6493129730224609,0.3272242844104767,0.013778984546661377,18.52860450744629,95.7646713256836,0.6368098258972168,2.7884368896484375,0.44333362579345703,3.875239849090576,426.55426025390625,0.19999997317790985
-493.921875,206.29173278808594,1653.0,-658.3212280273438,712.0029907226562,1653.0,25.0,0.0003000000142492354,42978.0,-19.642824172973633,-0.5937614440917969,0.3363608419895172,0.009136557579040527,19.1253719329834,99.66107177734375,0.6419529914855957,2.8058366775512695,0.4387180805206299,3.893573045730591,424.5458068847656,0.19999998807907104
-492.3811340332031,203.45240783691406,1653.0,-659.138427734375,711.7389526367188,1653.0,26.0,0.0003000000142492354,44631.0,-20.25137710571289,-0.6085529327392578,0.3495226800441742,0.013161838054656982,19.732412338256836,103.5413818359375,0.6430678367614746,2.812061071395874,0.4155404567718506,3.8774824142456055,426.3075866699219,0.19999997317790985
-491.45947265625,200.20285034179688,1653.0,-662.21533203125,712.517578125,1653.0,27.0,0.0003000000142492354,46284.0,-20.84980583190918,-0.5984287261962891,0.3539150357246399,0.004392355680465698,20.31519317626953,107.40094757080078,0.6271624565124512,2.7624988555908203,0.46051836013793945,3.856733560562134,428.60107421875,0.19999998807907104
-492.2401428222656,199.33792114257812,1653.0,-662.9099731445312,711.2630004882812,1653.0,28.0,0.0003000000142492354,47937.0,-21.376285552978516,-0.5264797210693359,0.36646342277526855,0.012548387050628662,20.847169876098633,111.24291229248047,0.6304314136505127,2.775999069213867,0.4260444641113281,3.8391520977020264,430.56390380859375,0.19999997317790985
-491.2987365722656,197.50140380859375,1653.0,-665.663330078125,710.2532958984375,1653.0,29.0,0.0003000000142492354,49590.0,-21.97722816467285,-0.6009426116943359,0.36239174008369446,-0.004071682691574097,21.46810531616211,115.07669830322266,0.6298997402191162,2.774639844894409,0.41965627670288086,3.831002950668335,431.479736328125,0.19999998807907104
-490.7129821777344,193.6138153076172,1653.0,-669.14892578125,709.673095703125,1653.0,30.0,0.0003000000142492354,51243.0,-22.47842788696289,-0.5011997222900391,0.3732800781726837,0.010888338088989258,21.9585018157959,118.94127655029297,0.6326773166656494,2.7982847690582275,0.42389774322509766,3.861741781234741,428.0452575683594,0.19999997317790985
-491.01312255859375,191.98875427246094,1653.0,-670.66015625,708.6280517578125,1653.0,31.0,0.0003000000142492354,52896.0,-22.92538833618164,-0.44696044921875,0.3847668766975403,0.011486798524856567,22.411026000976562,122.77671813964844,0.6306765079498291,2.7721447944641113,0.42290401458740234,3.8325963020324707,431.30035400390625,0.19999998807907104
-490.38262939453125,190.0230712890625,1653.0,-673.4523315429688,707.370849609375,1653.0,32.0,0.0003000000142492354,54549.0,-23.439790725708008,-0.5144023895263672,0.39208984375,0.007322967052459717,22.933467864990234,126.6376953125,0.6336088180541992,2.790548324584961,0.4273641109466553,3.858189821243286,428.4393005371094,0.19999997317790985
