Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier
-1166.2113037109375,1164.977783203125,1653.0,-1167.9049072265625,1170.1702880859375,1653.0,0.0,0.0003000000142492354,1653.0,1.9976645708084106,1.9976645708084106,0.10639850050210953,0.10639850050210953,-2.0447943210601807,0.3551144301891327,0.3551144301891327,1.7284830808639526,4.936370372772217,0.9526753425598145,3.5895583629608154,0.3859083652496338,4.9362640380859375,334.8686828613281,0.0009999999310821295
-1184.137451171875,1050.697021484375,1653.0,-1191.4033203125,1056.581298828125,1653.0,1.0,0.0003000000142492354,3306.0,4.437919616699219,2.440255045890808,0.17202936112880707,0.06563086062669754,-4.487801551818848,0.18870291113853455,-0.16641151905059814,1.2098809480667114,9.903847694396973,0.942664384841919,3.6608574390411377,0.3518078327178955,4.963565349578857,333.0267639160156,0.0009999999310821295
-1171.4232177734375,1016.8541870117188,1653.0,-1196.2423095703125,1024.630126953125,1653.0,2.0,0.0003000000142492354,4959.0,6.871698379516602,2.433778762817383,0.3171672821044922,0.14513792097568512,-6.925937175750732,0.31266269087791443,0.12395977973937988,0.2570672631263733,14.892279624938965,0.942720890045166,3.6778786182403564,0.3556053638458252,4.984671592712402,331.6166687011719,0.0009999999310821295
-1179.01953125,1002.8960571289062,1653.0,-1198.6654052734375,1008.6347045898438,1653.0,3.0,0.0003000000142492354,6612.0,9.324289321899414,2.4525909423828125,0.5103914737701416,0.19322419166564941,-9.34716510772705,0.4726324677467346,0.1599697768688202,-0.5308372378349304,19.87207794189453,0.9461684226989746,3.655796766281128,0.3659665584564209,4.976156234741211,332.1841125488281,0.0009999999310821295
-1172.4359130859375,991.6427001953125,1653.0,-1200.5306396484375,999.3829345703125,1653.0,4.0,0.0003000000142492354,8265.0,11.911124229431152,2.5868349075317383,0.6772246956825256,0.16683322191238403,-11.922996520996094,0.5489754676818848,0.07634299993515015,-0.7737659215927124,24.846548080444336,0.9459900856018066,3.660369873046875,0.3558804988861084,4.970733165740967,332.5465393066406,0.0009999999310821295
-1165.757080078125,983.5444946289062,1653.0,-1201.98583984375,993.3778686523438,1653.0,5.0,0.0003000000142492354,9918.0,14.052054405212402,2.14093017578125,0.8479673862457275,0.1707426905632019,-14.062861442565918,0.6612759232521057,0.11230045557022095,-1.0339765548706055,29.770788192749023,0.9320693016052246,3.62306809425354,0.35694098472595215,4.9205708503723145,335.9366455078125,0.0009999999310821295
-1168.4156494140625,977.8717041015625,1653.0,-1203.01171875,989.0849609375,1653.0,6.0,0.0003000000142492354,11571.0,16.043363571166992,1.9913091659545898,0.9952549934387207,0.14728760719299316,-16.055294036865234,0.7469606399536133,0.08568471670150757,-1.395949363708496,34.64259338378906,0.9250187873840332,3.5793092250823975,0.3555128574371338,4.868139266967773,339.5548095703125,0.0009999999310821295
-1174.7921142578125,979.965087890625,1653.0,-1230.9615478515625,1018.0247192382812,1653.0,7.0,0.0003000000142492354,13224.0,16.616077423095703,0.5727138519287109,1.3612374067306519,0.36598241329193115,-17.52210807800293,1.6492958068847656,0.9023351669311523,-1.724669337272644,39.563961029052734,0.9328048229217529,3.6205506324768066,0.35600996017456055,4.917695999145508,336.1330261230469,0.0009999999310821295
-1191.6341552734375,989.5043334960938,1653.0,-1248.8531494140625,1021.441162109375,1653.0,8.0,0.0003000000142492354,14877.0,13.394417762756348,-3.2216596603393555,0.9653366804122925,-0.3959007263183594,-14.41683578491211,4.11309814453125,2.4638023376464844,-2.4621236324310303,44.51762771606445,0.9466989040374756,3.6363141536712646,0.3573930263519287,4.950026988983154,333.9375915527344,0.0009999999310821295
-1202.9288330078125,996.9796142578125,1653.0,-1258.494384765625,1024.1966552734375,1653.0,9.0,0.0003000000142492354,16530.0,15.639181137084961,2.2447633743286133,0.7860440611839294,-0.17929261922836304,-16.24359130859375,5.380194187164307,1.2670960426330566,-4.751969814300537,49.5877571105957,0.9608440399169922,3.7170441150665283,0.3799619674682617,5.066494464874268,326.2611083984375,0.0009999999310821295
-1191.8062744140625,977.976318359375,1653.0,-1240.7723388671875,1052.7578125,1653.0,10.0,0.0003000000142492354,18183.0,17.815181732177734,2.1760005950927734,0.8421639800071716,0.05611991882324219,-18.50193977355957,4.6642608642578125,-0.7159333229064941,-6.020216464996338,54.57554244995117,0.9489810466766357,3.6626365184783936,0.3585929870605469,4.978600025177002,332.0211181640625,0.0009999999310821295
-1165.3885498046875,1013.3447265625,1653.0,-1207.5660400390625,1080.115234375,1653.0,11.0,0.0003000000142492354,19836.0,18.972211837768555,1.1570301055908203,0.8994551301002502,0.05729115009307861,-19.77239227294922,1.979103446006775,-2.6851574182510376,-7.885527610778809,59.501182556152344,0.9279603958129883,3.654688835144043,0.3300457000732422,4.921106338500977,335.90008544921875,0.0009999999310821295
-1136.66650390625,1042.0264892578125,1653.0,-1168.079833984375,1088.3013916015625,1653.0,12.0,0.0003000000142492354,21489.0,19.83086585998535,0.8586540222167969,0.7663081884384155,-0.13314694166183472,-20.577362060546875,1.538447618484497,-0.44065582752227783,-9.629773139953613,64.37286376953125,0.9227602481842041,3.598270893096924,0.3386809825897217,4.867867946624756,339.5737609863281,0.0009999999310821295
-1106.4111328125,1061.89453125,1653.0,-1130.7537841796875,1093.763427734375,1653.0,13.0,0.0003000000142492354,23142.0,20.321475982666016,0.49061012268066406,0.778312623500824,0.012004435062408447,-21.02323341369629,1.5705864429473877,0.032138824462890625,-10.970486640930176,69.27049255371094,0.9202349185943604,3.6191821098327637,0.34604859352111816,4.893855094909668,337.7705383300781,0.0009999999310821295
-1077.1168212890625,1068.916259765625,1653.0,-1099.8922119140625,1102.6031494140625,1653.0,14.0,0.0003000000142492354,24795.0,20.676729202270508,0.3552532196044922,0.7550839781761169,-0.02322864532470703,-21.383832931518555,1.5211477279663086,-0.0494387149810791,-11.96374225616455,74.2557144165039,0.9365229606628418,3.694021463394165,0.3426346778869629,4.981282711029053,331.8422546386719,0.0009999999310821295
-1054.4256591796875,1083.09765625,1653.0,-1073.5538330078125,1113.9736328125,1653.0,15.0,0.0003000000142492354,26448.0,21.221118927001953,0.5443897247314453,0.7075629830360413,-0.047520995140075684,-21.906679153442383,1.3097895383834839,-0.2113581895828247,-13.09864330291748,79.18780517578125,0.9298801422119141,3.6499648094177246,0.33964967727661133,4.928295135498047,335.41015625,0.0009999999310821295
-1033.4229736328125,1095.8128662109375,1653.0,-1050.5828857421875,1126.2396240234375,1653.0,16.0,0.0003000000142492354,28101.0,21.619327545166016,0.3982086181640625,0.6987981796264648,-0.008764803409576416,-22.280847549438477,1.1557148694992065,-0.15407466888427734,-14.331024169921875,84.2785873413086,0.9540064334869385,3.7746124267578125,0.35000085830688477,5.087090969085693,324.940185546875,0.0009999999310821295
-1003.6026611328125,1053.6185302734375,1653.0,-1030.9384765625,1137.947509765625,1653.0,17.0,0.0003000000142492354,29754.0,22.15749740600586,0.5381698608398438,0.6635186076164246,-0.03527957201004028,-22.76395606994629,1.1086684465408325,-0.04704642295837402,-15.238348960876465,89.21012115478516,0.9261600971221924,3.6491806507110596,0.34397220611572266,4.927454948425293,335.46734619140625,0.0009999999310821295
-987.9931030273438,1059.274658203125,1653.0,-1014.594482421875,1150.5751953125,1653.0,18.0,0.0003000000142492354,31407.0,22.636301040649414,0.4788036346435547,0.6318476796150208,-0.03167092800140381,-23.198505401611328,1.133417010307312,0.024748563766479492,-16.371826171875,94.10968017578125,0.9259283542633057,3.6309783458709717,0.33025693893432617,4.895763874053955,337.63885498046875,0.0009999999310821295
-968.1594848632812,1032.4345703125,1653.0,-1002.0614013671875,1164.2288818359375,1653.0,19.0,0.0003000000142492354,33060.0,23.068252563476562,0.43195152282714844,0.6134583353996277,-0.018389344215393066,-23.633180618286133,1.2659022808074951,0.1324852705001831,-17.600784301757812,98.99918365478516,0.9206619262695312,3.620579481124878,0.33588218688964844,4.885786056518555,338.3283996582031,0.0009999999310821295
-953.3702392578125,1026.7357177734375,1653.0,-991.8306274414062,1179.214111328125,1653.0,20.0,0.0003000000142492354,34713.0,23.447954177856445,0.3797016143798828,0.5869347453117371,-0.026523590087890625,-24.01874351501465,1.2949033975601196,0.02900111675262451,-18.700916290283203,103.87248229980469,0.918264627456665,3.603867530822754,0.3390696048736572,4.869462013244629,339.4625549316406,0.0009999999310821295
-936.7222290039062,1015.4146118164062,1653.0,-978.250244140625,1187.1004638671875,1653.0,21.0,0.0003000000142492354,36366.0,23.873796463012695,0.42584228515625,0.5543873310089111,-0.03254741430282593,-24.43667984008789,1.3602577447891235,0.0653543472290039,-19.723506927490234,108.81693267822266,0.9302942752838135,3.6494221687316895,0.35245418548583984,4.940781593322754,334.5624694824219,0.0009999999310821295
-929.0438232421875,1031.240478515625,1653.0,-966.9214477539062,1195.6431884765625,1653.0,22.0,0.0003000000142492354,38019.0,24.443218231201172,0.5694217681884766,0.534780740737915,-0.019606590270996094,-24.962553024291992,1.4599131345748901,0.0996553897857666,-20.31511878967285,113.7962646484375,0.9432559013366699,3.693288564682007,0.33068370819091797,4.975661754608154,332.2171630859375,0.0009999999310821295
-921.1569213867188,1044.2030029296875,1653.0,-956.6886596679688,1203.887451171875,1653.0,23.0,0.0003000000142492354,39672.0,25.033489227294922,0.59027099609375,0.5339694023132324,-0.0008113384246826172,-25.53314208984375,1.506033182144165,0.0461200475692749,-20.525484085083008,118.85623168945312,0.9540371894836426,3.7466378211975098,0.3469817638397217,5.056113243103027,326.9309997558594,0.0009999999310821295
-914.60888671875,1062.8668212890625,1653.0,-947.8109130859375,1212.5689697265625,1653.0,24.0,0.0003000000142492354,41325.0,25.767629623413086,0.7341403961181641,0.5507382154464722,0.016768813133239746,-26.256526947021484,1.5725250244140625,0.06649184226989746,-20.63681983947754,123.92484283447266,0.954582929611206,3.732919454574585,0.36884284019470215,5.064899921417236,326.36383056640625,0.0009999999310821295
-908.3336791992188,1079.031005859375,1653.0,-938.2692260742188,1219.1199951171875,1653.0,25.0,0.0003000000142492354,42978.0,26.43695640563965,0.6693267822265625,0.5874457955360413,0.03670758008956909,-26.91326904296875,1.661887526512146,0.0893625020980835,-20.427631378173828,128.8638916015625,0.9254345893859863,3.652508497238159,0.34863924980163574,4.935178279876709,334.9423522949219,0.0009999999310821295
-901.974365234375,1092.4952392578125,1653.0,-930.2559204101562,1223.0968017578125,1653.0,26.0,0.0003000000142492354,44631.0,26.989789962768555,0.5528335571289062,0.617703378200531,0.030257582664489746,-27.460390090942383,1.6732858419418335,0.0113983154296875,-19.779285430908203,133.8634796142578,0.9377007484436035,3.7018685340881348,0.34783411026000977,4.995708465576172,330.8840026855469,0.0009999999310821295
-896.6162109375,1099.46826171875,1653.0,-920.2315673828125,1208.598876953125,1653.0,27.0,0.0003000000142492354,46284.0,27.474239349365234,0.4844493865966797,0.6104284524917603,-0.007274925708770752,-27.94718360900879,1.652226209640503,-0.021059632301330566,-19.05698013305664,138.73081970214844,0.914947509765625,3.5927541255950928,0.3479926586151123,4.863654136657715,339.86798095703125,0.0009999999310821295
-891.4776611328125,1105.1156005859375,1653.0,-917.113037109375,1215.870849609375,1653.0,28.0,0.0003000000142492354,47937.0,27.962181091308594,0.4879417419433594,0.5977411866188049,-0.012687265872955322,-28.43096351623535,1.7238116264343262,0.07158541679382324,-18.808263778686523,143.558837890625,0.9096527099609375,3.577153205871582,0.3294188976287842,4.824213027954102,342.6465759277344,0.0009999999310821295
-889.3646240234375,1111.384521484375,1653.0,-912.9911499023438,1220.5946044921875,1653.0,29.0,0.0003000000142492354,49590.0,28.36236572265625,0.40018463134765625,0.5957854390144348,-0.001955747604370117,-28.81418800354004,1.7158161401748657,-0.00799548625946045,-18.911222457885742,148.43768310546875,0.9198417663574219,3.6068291664123535,0.3403747081756592,4.875082969665527,339.0711975097656,0.0009999999310821295
-886.9441528320312,1118.250732421875,1653.0,-909.4745483398438,1226.87451171875,1653.0,30.0,0.0003000000142492354,51243.0,28.79163360595703,0.42926788330078125,0.5919440984725952,-0.0038413405418395996,-29.23533821105957,1.537246823310852,-0.17856931686401367,-18.801170349121094,153.2799835205078,0.9151849746704102,3.5730881690979004,0.34189438819885254,4.838620185852051,341.6263427734375,0.0009999999310821295
-885.7160034179688,1130.8585205078125,1653.0,-906.4615478515625,1229.2384033203125,1653.0,31.0,0.0003000000142492354,52896.0,29.387998580932617,0.5963649749755859,0.5838913917541504,-0.008052706718444824,-29.78940200805664,1.4875227212905884,-0.04972410202026367,-18.376447677612305,158.12060546875,0.9161443710327148,3.5820119380950928,0.3299896717071533,4.8368377685546875,341.752197265625,0.0009999999310821295
-883.3823852539062,1139.3980712890625,1653.0,-900.4556274414062,1225.5361328125,1653.0,32.0,0.0003000000142492354,54549.0,29.90390968322754,0.5159111022949219,0.5803275108337402,-0.0035638809204101562,-30.318361282348633,1.6385408639907837,0.1510181427001953,-17.760950088500977,163.11526489257812,0.9441142082214355,3.6947057247161865,0.3407711982727051,4.988278388977051,331.37689208984375,0.0009999999310821295
-878.5111083984375,1134.25732421875,1653.0,-895.47900390625,1223.4940185546875,1653.0,33.0,0.0003000000142492354,56202.0,30.373798370361328,0.46988868713378906,0.593473494052887,0.013145983219146729,-30.792335510253906,1.740878939628601,0.10233807563781738,-17.24643325805664,168.15692138671875,0.9401454925537109,3.712156295776367,0.3748745918273926,5.035555839538574,328.2656555175781,0.0009999999310821295
-869.9537353515625,1112.9617919921875,1653.0,-886.1163940429688,1200.3170166015625,1653.0,34.0,0.0003000000142492354,57855.0,30.726430892944336,0.3526325225830078,0.612445056438446,0.018971562385559082,-31.15665626525879,1.8521121740341187,0.11123323440551758,-17.497800827026367,173.11831665039062,0.9350793361663818,3.6730141639709473,0.341411828994751,4.9576945304870605,333.4211120605469,0.0009999999310821295
-859.2630615234375,1090.4779052734375,1653.0,-876.2396850585938,1176.3160400390625,1653.0,35.0,0.0003000000142492354,59508.0,30.908281326293945,0.18185043334960938,0.6334048509597778,0.020959794521331787,-31.364883422851562,1.9948617219924927,0.14274954795837402,-18.6076717376709,178.1414794921875,0.9426944255828857,3.7278428077697754,0.3401305675506592,5.019248008728027,329.33221435546875,0.0009999999310821295
-852.7164916992188,1074.968505859375,1653.0,-864.4608154296875,1152.353271484375,1653.0,36.0,0.0003000000142492354,61161.0,30.996856689453125,0.08857536315917969,0.6395896077156067,0.006184756755828857,-31.433969497680664,2.0351312160491943,0.04026949405670166,-20.35274887084961,183.02980041503906,0.9186708927154541,3.618363618850708,0.3391530513763428,4.884403705596924,338.42413330078125,0.0009999999310821295
-844.9154663085938,1054.6258544921875,1653.0,-857.9259033203125,1132.32861328125,1653.0,37.0,0.0003000000142492354,62814.0,31.120372772216797,0.12351608276367188,0.6538474559783936,0.014257848262786865,-31.565593719482422,2.417660713195801,0.38252949714660645,-21.905776977539062,187.93882751464844,0.9193181991577148,3.636077642440796,0.34168219566345215,4.905090808868408,336.9968566894531,0.0009999999310821295
-837.7530517578125,1035.4500732421875,1653.0,-850.3379516601562,1112.4503173828125,1653.0,38.0,0.0003000000142492354,64467.0,31.42572021484375,0.3053474426269531,0.6687318682670593,0.014884412288665771,-31.887250900268555,2.646946430206299,0.22928571701049805,-23.078598022460938,192.97288513183594,0.9327452182769775,3.703233242034912,0.386181116104126,5.030363082885742,328.6045227050781,0.0009999999310821295
-833.0740966796875,1018.8447265625,1653.0,-845.3655395507812,1095.0006103515625,1653.0,39.0,0.0003000000142492354,66120.0,31.83623504638672,0.41051483154296875,0.6732820868492126,0.00455021858215332,-32.27301788330078,2.500178337097168,-0.14676809310913086,-24.205961227416992,198.06039428710938,0.9494526386260986,3.777580976486206,0.34841275215148926,5.083812236785889,325.14971923828125,0.0009999999310821295
-826.6903686523438,1002.1752319335938,1653.0,-838.96533203125,1076.674072265625,1653.0,40.0,0.0003000000142492354,67773.0,32.277462005615234,0.4412269592285156,0.687736451625824,0.014454364776611328,-32.67976379394531,2.430655002593994,-0.06952333450317383,-25.430566787719727,203.1327667236328,0.9376916885375977,3.766378402709961,0.3555448055267334,5.068127632141113,326.1559753417969,0.0009999999310821295
-820.0509643554688,985.9627075195312,1653.0,-830.6373901367188,1058.0257568359375,1653.0,41.0,0.0003000000142492354,69426.0,32.57822036743164,0.30075836181640625,0.7346080541610718,0.0468716025352478,-32.982303619384766,2.310520887374878,-0.12013411521911621,-26.925216674804688,208.1575469970703,0.9374203681945801,3.7265841960906982,0.34891557693481445,5.021053791046143,329.21380615234375,0.0009999999310821295
-811.4653930664062,968.5244140625,1653.0,-819.7510986328125,1038.61181640625,1653.0,42.0,0.0003000000142492354,71079.0,32.80910110473633,0.2308807373046875,0.7246072888374329,-0.010000765323638916,-33.24769973754883,2.281550645828247,-0.02897024154663086,-28.25119972229004,213.07859802246094,0.9185755252838135,3.6446924209594727,0.34604954719543457,4.917335510253906,336.15765380859375,0.0009999999310821295
-802.5423583984375,951.7564086914062,1653.0,-809.159912109375,1019.259765625,1653.0,43.0,0.0003000000142492354,72732.0,32.973575592041016,0.1644744873046875,0.6899598240852356,-0.034647464752197266,-33.406394958496094,2.3956503868103027,0.11409974098205566,-29.979230880737305,218.1150665283203,0.9331488609313965,3.7070670127868652,0.3838615417480469,5.032469749450684,328.4670104980469,0.0009999999310821295
-793.4821166992188,935.427001953125,1653.0,-799.742431640625,1000.997802734375,1653.0,44.0,0.0003000000142492354,74385.0,33.12580108642578,0.15222549438476562,0.6802088022232056,-0.00975102186203003,-33.53880310058594,2.4101314544677734,0.014481067657470703,-31.48255729675293,223.13255310058594,0.9389820098876953,3.7315948009490967,0.3337383270263672,5.013396263122559,329.7167053222656,0.0009999999310821295
-784.560546875,919.2488403320312,1653.0,-789.0969848632812,982.70166015625,1653.0,45.0,0.0003000000142492354,76038.0,33.22368240356445,0.09788131713867188,0.6759753823280334,-0.004233419895172119,-33.620887756347656,2.4198029041290283,0.009671449661254883,-33.328887939453125,228.05917358398438,0.917151689529419,3.6633739471435547,0.3317563533782959,4.920404434204102,335.947998046875,0.0009999999310821295
-775.3240356445312,903.7896728515625,1653.0,-778.4853515625,965.2282104492188,1653.0,46.0,0.0003000000142492354,77691.0,33.31155776977539,0.0878753662109375,0.6653022766113281,-0.010673105716705322,-33.69639587402344,2.5042412281036377,0.08443832397460938,-35.2572021484375,233.0159454345703,0.916161298751831,3.6666054725646973,0.3618736267089844,4.952793121337891,333.7510986328125,0.0009999999310821295
-766.697265625,889.022216796875,1653.0,-768.1183471679688,948.6375122070312,1653.0,47.0,0.0003000000142492354,79344.0,33.33133316040039,0.019775390625,0.6572915315628052,-0.00801074504852295,-33.74882125854492,2.5266993045806885,0.02245807647705078,-36.95484161376953,237.7925262451172,0.8761634826660156,3.5530779361724854,0.3361203670501709,4.772862434387207,346.3330383300781,0.0009999999310821295
-758.4891357421875,875.0533447265625,1653.0,-758.079345703125,932.7918701171875,1653.0,48.0,0.0003000000142492354,80997.0,33.380615234375,0.049282073974609375,0.6421689987182617,-0.015122532844543457,-33.78074264526367,2.7720768451690674,0.2453775405883789,-38.678199768066406,242.42874145507812,0.8464093208312988,3.4462826251983643,0.33272743225097656,4.6325154304504395,356.8255920410156,0.0009999999310821295
-751.3597412109375,861.2998657226562,1653.0,-748.6828002929688,917.536376953125,1653.0,49.0,0.0003000000142492354,82650.0,33.299346923828125,-0.081268310546875,0.6330352425575256,-0.009133756160736084,-33.71176528930664,2.9757885932922363,0.20371174812316895,-40.43136215209961,247.00848388671875,0.8390641212463379,3.3995580673217773,0.3305835723876953,4.576077461242676,361.2264099121094,0.0009999999310821295
-735.3431396484375,841.685791015625,1653.0,-730.860107421875,897.0300903320312,1653.0,50.0,0.0003000000142492354,84303.0,33.17396545410156,-0.1253814697265625,0.6255408525466919,-0.00749439001083374,-33.605899810791016,3.497252941131592,0.5214643478393555,-42.105098724365234,251.61134338378906,0.8405437469482422,3.4227638244628906,0.3288700580596924,4.5992021560668945,359.41015625,0.0009999999310821295
-718.3072509765625,826.6898193359375,1653.0,-712.5616455078125,880.7636108398438,1653.0,51.0,0.0003000000142492354,85956.0,33.041160583496094,-0.13280487060546875,0.6029998064041138,-0.022541046142578125,-33.478118896484375,3.623525381088257,0.12627243995666504,-43.610477447509766,256.1958923339844,0.8410615921020508,3.4038751125335693,0.32871365547180176,4.580656051635742,360.8653869628906,0.0009999999310821295
