Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier
-584.5133666992188,818.5964965820312,1653.0,-410.82196044921875,521.62744140625,1653.0,0.0,0.0003000000142492354,1653.0,0.3466795086860657,0.3466795086860657,0.044588737189769745,0.044588737189769745,-0.42333537340164185,0.43420493602752686,0.43420493602752686,1.5677458047866821,4.7905192375183105,0.9369363784790039,3.4184136390686035,0.42778468132019043,4.790410995483398,345.0643615722656,0.0009999999310821295
-570.0120849609375,864.03125,1653.0,-402.69989013671875,543.857666015625,1653.0,1.0,0.0003000000142492354,3306.0,1.3404326438903809,0.9937531352043152,0.039630092680454254,-0.004958644509315491,-1.4436419010162354,0.4537856876850128,0.019580751657485962,2.242250919342041,9.544551849365234,0.9196004867553711,3.393519163131714,0.4294548034667969,4.7497453689575195,348.0186767578125,0.0009999999310821295
-503.1054992675781,663.4053344726562,1653.0,-434.1397705078125,745.5244140625,1653.0,2.0,0.0003000000142492354,4959.0,1.9944727420806885,0.6540400981903076,0.055453475564718246,0.015823382884263992,-2.3367388248443604,0.5616772174835205,0.10789152979850769,1.0600746870040894,14.285408973693848,0.914212703704834,3.3965301513671875,0.4190855026245117,4.737063407897949,348.95037841796875,0.0009999999310821295
-468.16363525390625,564.0634765625,1653.0,-398.81884765625,624.4434814453125,1653.0,3.0,0.0003000000142492354,6612.0,2.545684814453125,0.5512120723724365,0.04426940530538559,-0.011184070259332657,-2.769695281982422,0.4309283494949341,-0.13074886798858643,-1.8442965745925903,19.05289077758789,0.9123010635375977,3.422974109649658,0.4209766387939453,4.763718605041504,346.99786376953125,0.0009999999310821295
-440.82904052734375,489.78814697265625,1653.0,-376.72613525390625,554.9830322265625,1653.0,4.0,0.0003000000142492354,8265.0,3.3081066608428955,0.7624218463897705,0.044275522232055664,6.116926670074463e-06,-3.4553589820861816,0.3613441586494446,-0.0695841908454895,-4.922882080078125,23.818452835083008,0.9119236469268799,3.420562505722046,0.4212515354156494,4.761359214782715,347.1697692871094,0.0009999999310821295
-406.248046875,420.3929748535156,1653.0,-356.1221618652344,492.6874084472656,1653.0,5.0,0.0003000000142492354,9918.0,3.930781602859497,0.6226749420166016,0.05038100481033325,0.006105482578277588,-4.0891313552856445,0.34971728920936584,-0.011626869440078735,-6.9721479415893555,28.589902877807617,0.9108319282531738,3.4308507442474365,0.41847968101501465,4.767597198486328,346.715576171875,0.0009999999310821295
-388.49847412109375,374.8310241699219,1653.0,-344.3515319824219,441.33636474609375,1653.0,6.0,0.0003000000142492354,11571.0,4.326091289520264,0.3953096866607666,0.05158942565321922,0.001208420842885971,-4.5808868408203125,0.3237247169017792,-0.02599257230758667,-8.60617446899414,33.3659782409668,0.9155001640319824,3.4290754795074463,0.41956162452697754,4.771745204925537,346.4141540527344,0.0009999999310821295
-383.556640625,343.81439208984375,1653.0,-334.79412841796875,409.4195861816406,1653.0,7.0,0.0003000000142492354,13224.0,4.751164436340332,0.42507314682006836,0.04635477438569069,-0.005234651267528534,-4.97804069519043,0.27938559651374817,-0.044339120388031006,-10.290011405944824,38.129329681396484,0.9103899002075195,3.421055316925049,0.42064332962036133,4.759543418884277,347.30224609375,0.0009999999310821295
-375.57232666015625,317.76165771484375,1653.0,-320.8305969238281,378.03692626953125,1653.0,8.0,0.0003000000142492354,14877.0,5.384548664093018,0.6333842277526855,0.046229567378759384,-0.00012520700693130493,-5.562473297119141,0.2928880751132965,0.01350247859954834,-11.791584014892578,42.90765380859375,0.9162940979003906,3.4313197135925293,0.41940855979919434,4.774508476257324,346.2136535644531,0.0009999999310821295
-368.369384765625,294.834716796875,1653.0,-307.52392578125,341.34454345703125,1653.0,9.0,0.0003000000142492354,16530.0,6.022420883178711,0.6378722190856934,0.04840777441859245,0.002178207039833069,-6.183831691741943,0.3162716329097748,0.02338355779647827,-13.284875869750977,47.71624755859375,0.9175601005554199,3.4600627422332764,0.41884922981262207,4.804235458374023,344.0714111328125,0.0009999999310821295
-355.2024230957031,272.5712585449219,1653.0,-294.4418640136719,312.0229797363281,1653.0,10.0,0.0003000000142492354,18183.0,6.595965385437012,0.5735445022583008,0.05009477585554123,0.0016870014369487762,-6.750903129577637,0.34607362747192383,0.029801994562149048,-14.781609535217285,52.47932434082031,0.9085299968719482,3.423034906387329,0.4196293354034424,4.7585883140563965,347.3719482421875,0.0009999999310821295
-343.4388732910156,254.1635284423828,1653.0,-288.38812255859375,289.04156494140625,1653.0,11.0,0.0003000000142492354,19836.0,7.145522117614746,0.5495567321777344,0.05113239958882332,0.0010376237332820892,-7.293057441711426,0.36389192938804626,0.017818301916122437,-16.06088638305664,57.25245666503906,0.9122543334960938,3.4309661388397217,0.4187173843383789,4.769182205200195,346.6003112792969,0.0009999999310821295
-335.5845947265625,239.4486541748047,1653.0,-285.22430419921875,268.1014404296875,1653.0,12.0,0.0003000000142492354,21489.0,7.667203426361084,0.5216813087463379,0.05490051954984665,0.0037681199610233307,-7.821369171142578,0.3938414454460144,0.02994951605796814,-17.305091857910156,62.00966262817383,0.9065871238708496,3.4212000370025635,0.4183492660522461,4.753363132476807,347.7538146972656,0.0009999999310821295
-329.9065856933594,227.7793731689453,1653.0,-281.8747253417969,251.2857666015625,1653.0,13.0,0.0003000000142492354,23142.0,8.17218017578125,0.504976749420166,0.05591222643852234,0.0010117068886756897,-8.325082778930664,0.408669114112854,0.0148276686668396,-18.426572799682617,66.79622650146484,0.9099998474121094,3.444990873336792,0.42051005363464355,4.7827372550964355,345.6180114746094,0.0009999999310821295
-322.1820983886719,215.8292999267578,1653.0,-274.71844482421875,236.0048370361328,1653.0,14.0,0.0003000000142492354,24795.0,8.665635108947754,0.4934549331665039,0.05699161812663078,0.0010793916881084442,-8.81793212890625,0.4146203398704529,0.005951225757598877,-19.331249237060547,71.5746078491211,0.9068450927734375,3.4385898113250732,0.4219493865966797,4.774560928344727,346.2098693847656,0.0009999999310821295
