Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS
-1380.9617919921875,867.4771118164062,1653.0,-1002.6196899414062,476.9366760253906,1653.0,0.0,0.0003000000142492354,1653.0,1.6505316495895386,1.6505316495895386,0.16634368896484375,0.16634368896484375,-1.8194327354431152,3.277965545654297,0.614800214767456,2.3048882484436035,0.3517611026763916,3.2778592109680176,504.2926025390625
-1102.0689697265625,690.7526245117188,1653.0,-651.28076171875,305.75262451171875,1653.0,1.0,0.0003000000142492354,3306.0,4.507996082305908,2.8574644327163696,0.2297222912311554,0.06337860226631165,-4.9125165939331055,6.622384071350098,0.6226272583007812,2.3587119579315186,0.35296154022216797,3.3411383628845215,494.74163818359375
-902.32568359375,565.3115844726562,1653.0,-620.6494140625,403.6100769042969,1653.0,2.0,0.0003000000142492354,4959.0,5.281911849975586,0.7739157676696777,0.2294740527868271,-0.0002482384443283081,-5.710596084594727,10.052488327026367,0.6259961128234863,2.4331748485565186,0.36073923110961914,3.4267499446868896,482.38134765625
-783.9423217773438,486.3501281738281,1653.0,-520.3771362304688,321.0333557128906,1653.0,3.0,0.0003000000142492354,6612.0,6.289851188659668,1.007939338684082,0.23753343522548676,0.008059382438659668,-6.748448371887207,13.445548057556152,0.6223900318145752,2.4182350635528564,0.3425898551940918,3.389910936355591,487.62347412109375
-695.4212646484375,418.98321533203125,1653.0,-483.6499938964844,300.42877197265625,1653.0,4.0,0.0003000000142492354,8265.0,6.750112533569336,0.46026134490966797,0.22555194795131683,-0.011981487274169922,-7.132192134857178,16.85451889038086,0.6228823661804199,2.421938419342041,0.3481423854827881,3.4000017642974854,486.1763000488281
-637.3247680664062,367.1028137207031,1653.0,-436.9917907714844,263.0146484375,1653.0,5.0,0.0003000000142492354,9918.0,7.504277229309082,0.7541646957397461,0.20076341927051544,-0.02478852868080139,-7.844660758972168,20.218599319458008,0.6153135299682617,2.401815414428711,0.33699464797973633,3.3609116077423096,491.83087158203125
-575.011474609375,319.0073547363281,1653.0,-394.1014099121094,228.59877014160156,1653.0,6.0,0.0003000000142492354,11571.0,7.939222812652588,0.43494558334350586,0.19794140756130219,-0.002822011709213257,-8.273848533630371,23.57540512084961,0.6105167865753174,2.391824722290039,0.34439849853515625,3.3537187576293945,492.8857421875
-532.7805786132812,281.4687194824219,1653.0,-374.15142822265625,209.78489685058594,1653.0,7.0,0.0003000000142492354,13224.0,8.245190620422363,0.3059678077697754,0.1960022896528244,-0.0019391179084777832,-8.558326721191406,26.918132781982422,0.6015543937683105,2.3580501079559326,0.3732893466949463,3.339491605758667,494.9855651855469
-520.1383666992188,263.3839416503906,1653.0,-365.2207946777344,198.66262817382812,1653.0,8.0,0.0003000000142492354,14877.0,8.841931343078613,0.59674072265625,0.19153687357902527,-0.004465416073799133,-9.141108512878418,30.308197021484375,0.6190712451934814,2.423550605773926,0.3376622200012207,3.387022018432617,488.03936767578125
-511.66949462890625,262.69500732421875,1653.0,-348.8386535644531,180.59298706054688,1653.0,9.0,0.0003000000142492354,16530.0,9.361095428466797,0.5191640853881836,0.19789306819438934,0.006356194615364075,-9.643197059631348,33.63631057739258,0.6090090274810791,2.376478433609009,0.3326151371002197,3.3251161575317383,497.1255187988281
