Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha
-1080.9578857421875,878.1593627929688,1653.0,-541.524169921875,621.3860473632812,1653.0,0.0,0.0003000000142492354,1653.0,0.6794790029525757,0.6794790029525757,0.1823938488960266,0.1823938488960266,-1.329419493675232,3.8229575157165527,0.6517302989959717,2.7324869632720947,0.43213319778442383,3.822843551635742,432.4006652832031,0.19999997317790985
-932.4117431640625,720.99658203125,1653.0,-463.472900390625,460.72296142578125,1653.0,1.0,0.0003000000142492354,3306.0,0.16107675433158875,-0.5184022486209869,0.10177897661924362,-0.08061487227678299,-0.8327252268791199,7.641493320465088,0.6427338123321533,2.7475979328155518,0.4183032512664795,3.8152973651885986,433.2558898925781,0.19999998807907104
-819.5003051757812,602.8170776367188,1653.0,-501.1040954589844,551.2152709960938,1653.0,2.0,0.0003000000142492354,4959.0,-0.4463113844394684,-0.6073881387710571,0.0972149670124054,-0.004564009606838226,-0.19680529832839966,11.442319869995117,0.6365206241607666,2.7297983169555664,0.4248538017272949,3.7976155281066895,435.2731628417969,0.19999997317790985
-730.312255859375,523.4974365234375,1653.0,-533.4752197265625,620.7996826171875,1653.0,3.0,0.0003000000142492354,6612.0,-1.1570780277252197,-0.7107666432857513,0.10126206278800964,0.004047095775604248,0.5399377942085266,15.236787796020508,0.6344213485717773,2.7315828800201416,0.41892361640930176,3.7914936542510986,435.9759521484375,0.19999998807907104
-675.6466674804688,464.2181701660156,1653.0,-551.4581909179688,659.7198486328125,1653.0,4.0,0.0003000000142492354,8265.0,-1.9160593748092651,-0.7589813470840454,0.1049489825963974,0.0036869198083877563,1.3175467252731323,19.0837459564209,0.6450588703155518,2.7724499702453613,0.42009639739990234,3.8441803455352783,430.00067138671875,0.19999997317790985
-634.14013671875,427.4056396484375,1653.0,-551.1050415039062,658.4782104492188,1653.0,5.0,0.0003000000142492354,9918.0,-2.7534096240997314,-0.8373502492904663,0.11133933812379837,0.0063903555274009705,2.169664144515991,22.826885223388672,0.6236152648925781,2.7026233673095703,0.4077723026275635,3.740368604660034,441.9350891113281,0.19999998807907104
-608.3569946289062,392.790283203125,1653.0,-552.7412109375,660.2987060546875,1653.0,6.0,0.0003000000142492354,11571.0,-3.5740530490875244,-0.820643424987793,0.12046821415424347,0.009128876030445099,2.997199773788452,26.590789794921875,0.6263656616210938,2.716808795928955,0.4115288257598877,3.7611265182495117,439.4960021972656,0.19999997317790985
-577.36474609375,353.35064697265625,1653.0,-554.485107421875,665.3292236328125,1653.0,7.0,0.0003000000142492354,13224.0,-4.450921058654785,-0.8768680095672607,0.1296728104352951,0.009204596281051636,3.8813021183013916,30.354461669921875,0.6252384185791016,2.713486671447754,0.41563844680786133,3.76082706451416,439.531005859375,0.19999998807907104
-554.9976196289062,328.5362854003906,1653.0,-558.6481323242188,668.016845703125,1653.0,8.0,0.0003000000142492354,14877.0,-5.365645408630371,-0.9147243499755859,0.13682395219802856,0.0071511417627334595,4.807110786437988,34.15887451171875,0.629990816116333,2.7510387897491455,0.41417646408081055,3.801635503768921,434.8128967285156,0.19999997317790985
-542.5745239257812,308.0487060546875,1653.0,-564.357177734375,674.61083984375,1653.0,9.0,0.0003000000142492354,16530.0,-6.176870346069336,-0.8112249374389648,0.14367970824241638,0.006855756044387817,5.623388767242432,37.93627166748047,0.6243977546691895,2.7305827140808105,0.4133749008178711,3.774613857269287,437.9256286621094,0.19999998807907104
